,Country,Region-Geo,Continent,Region,Year,Year_cat,AgriculturalLand,BodyMassIndex_M,BodyMassIndex_F,Cellphones,ChildrenPerWoman,CO2Emissions,DemocracyScore,EnergyUsePerPerson,Exports,Femalesaged25to54labourforceparticipationrate,Forestarea,GDPpercapita,Governmenthealthspendingperpersontotal,Hightotechnologyexports,Hourlycompensation,Imports,IncomePerPerson,Incomeshareofpoorest10pct,Incomeshareofrichest10pct,Infantmortality,Inflation,Internetusers,LifeExpectancy,Literacyrateadulttotal,Literacyrateyouthtotal,Longtermunemploymentrate,Medianage,MedicalDoctors,Murder,Murderedmen,Murderedwomen,Oilconsumptionperperson,Populationgrowth,Populationtotal,Populationdensity,Poverty,Ratioofgirlstoboysinprimaryandsecondaryeducation,Renewablewater,Residentialelectricityuseperperson,Suicideage15to29,Taxrevenue,Teenfertilityrate,TotalGDPUS,TotalhealthspendingperpersonUS,Tradebalance,Trafficdeaths,UrbanpopulationTotal,Urbanpopulationgrowth,YearlyCO2emission,RankTotalGDPUS,RankAgriculturalLand,RankChildrenPerWoman,RankDemocracyScore,RankExports,RankImports,RankIncomePerPerson,RankLifeExpectancy,RankPopulationdensity,RankYearlyCO2emission,TotalRankValue,AverageRanking
52,Djibouti,Africa - Eastern,Africa,Middle East & North Africa,1984,[1984],56.12597066,21.5751,22.30462,0.0,6.239,0.925229812,-8.0,,,69.80000305,,,,,,,6189.965147999999,,,104.4,,,55.174,,,,,0.238499999,,,,,3.177613922,384409.0,16.569000000000003,,69.59899999999999,,,,,,,,,,74.124,3.86395284,355.6666667,0.0,45.0,142.0,134.0,0.0,0.0,124.0,143.0,156.0,30.0,774.0,129.0
53,Dominica,America - Central,Central and South America,America,1984,[1984],25.33333333,22.57613,25.53941,0.0,,0.592896028,,,35.6156478,,,2867.856057,,,,68.38699040000002,9800.367818,,,13.8,6.6282001379999995,,,,,,,0.33860001,,,,,-0.718321552,74212.0,98.818,,110.31299999999999,,,,,,212829333.7,,-32.77134259,,65.51899999999999,0.089277599,44.0,131.0,111.0,0.0,0.0,48.0,115.0,95.0,0.0,70.0,8.0,578.0,96.33333333333333
54,Dominican Republic,America - Central,Central and South America,America,1984,[1984],54.42880795,23.12295,23.220589999999998,,3.978,,6.0,,,33.29999924,,,,,,32.84480775,5730.1770369999995,,,,,,64.706,,,,,,,,,,,6341950.0,,,,,219.88025730000004,,,,,,-4.636800858,,,,,0.0,47.0,90.0,42.0,0.0,63.0,129.0,104.0,0.0,0.0,475.0,79.16666666666667
55,East Germany,Europe - Eastern,Europe,Europe & Central Asia,1984,[1984],,,,,,19.90532026,-9.0,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,11.435830000000001,,,326084.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,153.0,297.0,148.5
56,Ecuador,America - South,Central and South America,America,1984,[1984],26.20647305,23.98012,25.1183,0.0,4.306,2.3992963940000003,8.0,0.644336884,25.75344886,26.70000076,,1277.740533,,,,23.31078017,13937.876540000001,,,56.5,-1.9893999130000002,,65.44800000000001,,,,,1.244300008,,,,0.377463914,2.622296334,8859125.0,31.241999999999997,,100.27600000000001,,151.5144538,,,,11319663104.0,,2.442668687,,50.3642,4.326022856,21255.66667,55.0,109.0,95.0,34.0,70.0,35.0,78.0,100.0,132.0,109.0,817.0,90.77777777777777
57,Egypt,Africa - Northern,Africa,Middle East & North Africa,1984,[1984],2.504394997,24.63365,26.20682,0.0,5.122999999999999,1.290779736,-6.0,0.480419794,22.35124787,22.39999962,,1011.7385619999999,,,,35.8125169,7534.1285370000005,,,88.5,11.15999216,,61.123999999999995,,,,,,,,,0.41413013600000004,2.407794214,49453054.0,49.382,,70.954,,159.92528430000002,,,,50033561717.0,,-13.46126903,,43.922,2.444229064,63833.0,35.0,158.0,111.0,73.0,82.0,73.0,116.0,117.0,107.0,132.0,1004.0,111.55555555555556
58,El Salvador,America - Central,Central and South America,America,1984,[1984],65.00965251,23.99645,24.162679999999998,0.0,4.609,0.325701653,6.0,0.559286928,21.75413985,55.59999847,,1523.853512,,,,28.53653526,8227.600261,,,62.8,3.052361892,,58.527,,,,,0.35170000799999995,,,,,1.332780885,4930893.0,234.347,,99.166,,100.5056377,,,,7513958617.0,,-6.782395403,,46.1204,2.45702031,1606.0,65.0,19.0,103.0,42.0,86.0,51.0,110.0,131.0,26.0,65.0,698.0,77.55555555555556
59,Equatorial Guinea,Africa - Central,Africa,Sub-Saharan Africa,1984,[1984],11.90730838,21.156670000000002,20.43541,0.0,5.8260000000000005,0.274655744,-7.0,,,43.20000076,,,,,,,2207.282393,,,139.1,,,44.428999999999995,,,,,,,,,,7.596270069,293701.0,10.47,,,,,,,,,,,,29.5264,9.006953908,80.66666667,0.0,138.0,131.0,122.0,0.0,0.0,164.0,176.0,169.0,16.0,916.0,152.66666666666666
60,Eritrea,Africa - Eastern,Africa,Middle East & North Africa,1984,[1984],,20.11151,18.926370000000002,0.0,6.591,,,,,55.79999924,,,,,,,1027.872477,,,106.9,,,44.56100000000001,,,,,,,,,,2.489602464,2735121.0,23.258000000000003,,,,,,,,,,,,15.0552,3.6440164389999996,,0.0,0.0,153.0,0.0,0.0,0.0,201.0,174.0,146.0,0.0,674.0,224.66666666666666
61,Eritrea and Ethiopia,Africa - Eastern,Africa,Middle East & North Africa,1984,[1984],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42831710.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
62,Estonia,Europe - Northern,Europe,Europe & Central Asia,1984,[1984],,24.71732,25.72062,0.0,2.166,,-7.0,,,87.59999847,,,,,,,19562.447940000002,,,19.6,,,69.65,,,,,,,,,,0.652187283,1513617.0,33.561,,,,,,,41.821999999999996,,,,,70.5558,0.95197374,,0.0,0.0,43.0,122.0,0.0,0.0,60.0,68.0,128.0,0.0,421.0,105.25
63,Ethiopia,Africa - Eastern,Africa,Sub-Saharan Africa,1984,[1984],,19.57007,18.98441,0.0,7.437,0.041859368,-8.0,0.30288423,7.615467101,61.70000076,,136.1884244,,,,13.88833685,1131.6336199999998,,,133.3,-2.7338791369999997,,44.175,,,,,0.0127,,,,,3.2384781780000003,39768079.0,36.012,,59.236999999999995,,4.8920237680000005,,,,5461892870.0,,-6.272869751,,11.2444,5.111047504,1664.666667,73.0,0.0,180.0,134.0,122.0,14.0,197.0,177.0,125.0,66.0,1088.0,136.0
64,Faeroe Islands,Europe - Northern,Europe,Europe & Central Asia,1984,[1984],2.158273381,,,0.0,,11.10121698,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2454800129999999,44920.0,32.109,,,,,,,,,,,,30.85,0.973564786,498.66666669999995,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,37.0,328.0,164.0
65,Falkland Islands (Malvinas),Europe - Northern,Europe,America,1984,[1984],,,,,,13.88137732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152,,,,,,,,,,,,,,25.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,5.0,209.0,104.5
66,Fiji,Oceania,Oceania,East Asia & Pacific,1984,[1984],18.06239737,22.86411,24.368660000000002,0.0,3.693,0.832341091,9.0,,42.82914828,24.39999962,,1730.791377,,,,43.89556402,6378.966999,,,30.5,3.0074997189999997,,64.074,,,,,,,,,,2.160853832,700434.0,38.33,,100.167,,,,,,1212305127.0,,-1.066415745,,38.3722,2.554620922,583.0,108.0,126.0,84.0,27.0,35.0,81.0,122.0,106.0,121.0,41.0,851.0,94.55555555555556
67,Finland,Europe - Northern,Europe,Europe & Central Asia,1984,[1984],7.96808825,25.54429,25.0422,1.0659457890000001,1.7,8.659349263,10.0,4.910523018,29.92160361,84.90000153,,16687.272390000002,,,7.920000076,27.51466373,38775.94195,,,6.1,8.462011986,,74.77,,,0.8999999759999999,,,2.6207849999999997,3.76904,1.616296,2.182309317,0.534342931,4879235.0,14.429,,108.492,,2131.979734,25.316370000000003,,15.2,81463976414.0,,2.406939883,9.711271,74.9918,1.628694841,42251.0,27.0,150.0,14.0,23.0,58.0,49.0,27.0,17.0,164.0,123.0,652.0,65.2
68,France,Europe - Western,Europe,Europe & Central Asia,1984,[1984],57.53099494,24.807479999999998,24.23314,0.0,1.847,7.3707307,8.0,3.446327675,24.3317495,68.09999847,,16265.1401,,,7.25,24.24975494,42977.291710000005,,,8.8,7.094062436000001,,75.37,,,3.299999952,,2.5,1.305615,1.659556,0.956946,1.561924369,0.572554323,54988578.0,99.70700000000001,,,,1453.129306,14.022210000000001,,12.76,917000000000.0,,0.081980551,19.098979999999997,73.5764,0.6726364640000001,405306.0,4.0,36.0,24.0,34.0,75.0,39.0,20.0,12.0,69.0,155.0,468.0,52.0
69,French Guiana,America - South,Central and South America,America,1984,[1984],,,,,3.603,4.308604287,,,,65.30000305,,,,,,,14422.769890000001,,,,,,69.788,,,,,,,,,,,82548.0,0.917,,,,,,,,,,,,,,355.6666667,0.0,0.0,82.0,0.0,0.0,0.0,76.0,65.0,202.0,30.0,455.0,91.0
70,French Polynesia,Oceania,Oceania,East Asia & Pacific,1984,[1984],12.02185792,26.173560000000002,27.144859999999998,0.0,3.7739999999999996,2.704031465,,,,54.79999924,,12236.91491,,,,,41336.03067,,,,12.29898541,,66.87100000000001,,,,,,,,,,2.755614813,169500.0,42.375,,,,,,,,2074157078.0,,,,57.3082,2.716884402,458.33333330000005,95.0,137.0,85.0,0.0,0.0,0.0,24.0,93.0,115.0,35.0,584.0,97.33333333333333
71,Gabon,Africa - Central,Africa,Sub-Saharan Africa,1984,[1984],19.99456669,22.520770000000002,22.3582,0.0,5.712000000000001,7.789406667000001,-9.0,1.9717775309999999,59.09266161,73.59999847,,5400.012659,,,,40.20048837,32387.348589999998,,,66.0,12.01021711,,58.303000000000004,,,,,,,,,,3.062257313,769635.0,2.875,,90.38,,385.2452763,,,,4156016995.0,,18.89217324,,60.858000000000004,5.632048892,5995.0,82.0,121.0,127.0,144.0,17.0,80.0,34.0,132.0,192.0,90.0,1019.0,113.22222222222223
72,Gambia,Africa - Western,Africa,Sub-Saharan Africa,1984,[1984],56.9,20.0646,20.550729999999998,0.0,6.247999999999999,0.234449257,7.0,,51.12494399,73.80000305,,635.8501573,,,,64.78919069,1337.850342,,,93.3,9.00161277,,49.318000000000005,,,,,,,,,,4.189924989,735056.0,65.078,,55.125,,,,,,469624990.3,,-13.6642467,,32.098,7.101232931,172.33333330000002,124.0,40.0,143.0,38.0,27.0,111.0,191.0,161.0,95.0,23.0,953.0,105.88888888888889
73,Georgia,Asia - Western,Asia,Europe & Central Asia,1984,[1984],,24.8093,25.95523,0.0,2.275,,-7.0,,,86.40000153,,2164.703664,,,,,13753.6025,,,,1.267223612,,69.952,,,,,4.471300125,,,,,0.853879671,5239068.0,75.166,,,,,,,,10005693277.0,,,,53.8546,1.4860893430000002,,58.0,0.0,48.0,122.0,0.0,0.0,80.0,63.0,88.0,0.0,459.0,91.8
74,Germany,Europe - Western,Europe,Europe & Central Asia,1984,[1984],52.3701773,25.64293,24.88941,0.0,1.4569999999999999,13.34292912,10.0,4.446684875,23.59435838,58.79999924,,16613.1734,,,,26.47214088,46396.65612,,,9.8,1.989146343,,74.111,,,,,,,,,1.576469845,-0.34566640200000004,77686865.0,217.597,,,,1635.350633,,,18.958,1290000000000.0,,-2.8777825010000004,,72.7376,-0.382229524,1036570.333,3.0,50.0,4.0,23.0,80.0,46.0,17.0,25.0,33.0,161.0,442.0,49.111111111111114
75,Ghana,Africa - Western,Africa,Sub-Saharan Africa,1984,[1984],54.05642964,21.045289999999998,21.05385,0.0,6.223,0.207131724,-7.0,0.31487796100000004,8.044013277000001,82.5,,197.4867748,,,,10.77062194,1614.506421,,,97.0,35.31242636,,53.67,,,,,0.067199998,,,,,3.449995248,12462279.0,52.246,,74.968,,42.48738099,,,,2458487738.0,,-2.726608666,,32.5502,4.5180376330000005,2581.333333,91.0,48.0,141.0,122.0,120.0,8.0,178.0,149.0,104.0,74.0,1035.0,115.0
76,Gibraltar,Europe - Southern,Europe,Europe & Central Asia,1984,[1984],,,,,,1.239715992,,,,,,,,,,,,,,,,,,,,,,,,,,,,26619.0,4436.5,,,,993.2978648,,,,,,,,,,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,4.0
77,Greece,Europe - Southern,Europe,Europe & Central Asia,1984,[1984],71.44297905,24.94193,24.20835,0.0,1.82,5.76695101,8.0,1.6528217369999998,20.62768467,45.59999847,,9149.059234999999,,,3.7300000189999998,29.09307677,30246.47193,,,16.8,21.91845466,,74.837,,,3.0,,2.9,0.8885385,1.228249,0.5662666999999999,1.1816000740000001,0.498156576,9892518.0,74.968,,99.12299999999999,,732.4951541,3.927549,,40.94,90537269528.0,,-8.465392093,20.145570000000003,58.2996,0.7409914390000001,57049.666670000006,25.0,13.0,20.0,34.0,87.0,54.0,37.0,14.0,89.0,130.0,503.0,55.888888888888886
78,Greenland,America - North,North America,America,1984,[1984],0.687737782,24.66469,26.03245,0.0,2.1069999999999998,10.81983234,,,,,,14595.2134,,,,,51224.98251,,,,8.870829967,,,,,,,,,,,,1.1450506790000001,52527.0,0.024,,,,,,,63.8,769167746.3,,,,77.593,1.620448492,568.3333332999999,118.0,165.0,39.0,0.0,0.0,0.0,12.0,0.0,205.0,40.0,579.0,115.8
79,Grenada,America - Central,Central and South America,America,1984,[1984],47.05882353,23.44967,24.40606,0.0,4.243,0.63373289,,,37.94530021,,,2341.5793120000003,,,,64.62138449,7835.967205,,,22.0,3.8152338460000004,,67.449,,,,,0.4903,,,,,2.528678658,98359.0,285.927,,102.541,,,,,,230315399.6,,-26.67608428,,33.1306,2.686965807,62.33333333,130.0,60.0,94.0,0.0,43.0,110.0,111.0,88.0,22.0,15.0,673.0,84.125
80,Guadeloupe,America - Central,Central and South America,America,1984,[1984],,,,,2.503,2.516413159,,,,66.19999695,,,,,,,7285.034941,,,,,,71.417,,,,,,,,,,,348247.0,204.25,,,,,,,,,,,,,,876.3333332999998,0.0,0.0,56.0,0.0,0.0,0.0,117.0,41.0,36.0,52.0,302.0,60.4
81,Guam,Oceania,Oceania,East Asia & Pacific,1984,[1984],37.03703704,,,0.0,3.092,,,,,56.5,,,,,,,,,,,,,70.431,,,,,,,,,,2.301243455,116705.0,212.577,,,,,,,,,,,,92.6218,1.996380945,,0.0,87.0,67.0,0.0,0.0,0.0,0.0,60.0,34.0,0.0,248.0,82.66666666666667
82,Guatemala,America - Central,Central and South America,America,1984,[1984],35.3210153,23.46354,23.44,0.0,5.987,0.440493409,-6.0,0.47648085799999995,13.00211142,31.79999924,,1446.19155,,,,15.15100296,8976.35678,,,75.5,4.123700779,,59.01,,,,,0.469700009,4.298609,7.144566,1.410353,,2.446091685,7766291.0,71.32300000000001,,,,72.85904683,0.1857591,,,11231544416.0,,-2.148891544,1.596873,38.8018,3.3527246589999997,3421.0,56.0,91.0,133.0,73.0,106.0,17.0,101.0,130.0,93.0,81.0,881.0,97.88888888888889
83,Guernsey,Europe - Northern,Europe,Europe & Central Asia,1984,[1984],,,,,,,,,,,,,,,,,54090.464889999996,,,,,,,,,,,,,,,,,54718.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,11.0
84,Guinea,Africa - Western,Africa,Sub-Saharan Africa,1984,[1984],57.52889468,21.22866,20.68589,0.0,6.63,0.203981706,-7.0,,,89.19999695,,,,,,,1666.371678,,,159.1,,,44.522,,,,,,,,,,2.520343176,4799450.0,19.521,,47.258,,,,,,,,,,26.0202,4.856392919,979.0,0.0,37.0,154.0,122.0,0.0,0.0,176.0,175.0,152.0,55.0,871.0,145.16666666666666
85,Guinea-Bissau,Africa - Western,Africa,Sub-Saharan Africa,1984,[1984],51.20910384,20.78623,20.766939999999998,0.0,6.71,0.1781547,-8.0,,13.40119775,59.90000153,,164.1558701,,,,51.28143323,1530.972966,,,128.4,59.40183223,,46.998999999999995,,,,,,,,,,1.718338774,905580.0,25.068,,46.599,,,,,,148656272.8,,-37.88023548,,21.4658,6.319020469,161.33333330000002,135.0,53.0,156.0,134.0,104.0,90.0,181.0,169.0,144.0,22.0,1188.0,132.0
86,Guyana,America - South,Central and South America,America,1984,[1984],8.778257557,22.73863,23.95368,0.0,2.714,1.8514636580000001,-7.0,,44.16115284,35.20000076,,641.3840391,,,,51.35898588,4157.626202,,,51.4,19.28174961,,61.114,,,,,0.165000007,,,,,-0.9101512829999999,758499.0,3.528,,98.448,,,,,,486489152.3,,-7.1978330360000005,,30.124000000000002,-1.21178064,1404.333333,123.0,146.0,61.0,122.0,32.0,91.0,141.0,118.0,191.0,60.0,1085.0,120.55555555555556
87,Haiti,America - Central,Central and South America,America,1984,[1984],58.05515239,22.98937,21.16507,0.0,6.106,0.146111934,-9.0,0.298844035,,61.70000076,,,,,,,3909.4249990000003,,,115.9,,,52.168,,,,,0.140799999,,,,,2.372679195,6248634.0,225.176,,,,24.24266051,,,,,,,,22.717,4.796500236,913.0,0.0,34.0,136.0,144.0,0.0,0.0,143.0,155.0,30.0,53.0,695.0,115.83333333333333
88,Holy See,Europe - Southern,Europe,Europe & Central Asia,1984,[1984],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.0,1686.364,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0
89,Honduras,America - Central,Central and South America,America,1984,[1984],29.28769327,23.366870000000002,23.54844,0.0,5.8020000000000005,0.48466556200000005,6.0,0.492298354,25.7005122,37.5,,1031.7654810000001,,,,32.02771919,6018.810388,,,58.2,3.3725526439999998,,62.828,,,,,0.690599978,,,,,3.0290604410000004,4100422.0,36.582,,103.285,,74.01603850000001,,,,4230673875.0,,-6.32720699,,37.162,4.582968943,1987.3333329999998,79.0,103.0,130.0,42.0,72.0,59.0,125.0,111.0,124.0,71.0,916.0,101.77777777777777
90,Hong Kong China,Asia - Eastern,Asia,East Asia & Pacific,1984,[1984],,,,,,,,,,,,14761.60321,,,,,33008.47949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,33.0,33.0
91,Hungary,Europe - Eastern,Europe,Europe & Central Asia,1984,[1984],72.91944815,25.55388,25.27869,0.0,1.831,8.582988949,-7.0,2.6970302569999998,41.08115235,77.19999695,,4140.078767,,,,37.92485303,25573.756,,,22.0,6.331622437,,68.99,,,,,2.5,2.449656,3.349482,1.650895,0.95773504,-0.200097849,10584347.0,113.771,,99.73299999999999,,656.6552623,22.63079,,54.918,44166753595.0,,3.156299312,15.369829999999999,64.9142,0.07881223799999999,90845.33333,38.0,12.0,21.0,122.0,36.0,77.0,49.0,77.0,57.0,137.0,626.0,69.55555555555556
92,Iceland,Europe - Northern,Europe,Europe & Central Asia,1984,[1984],22.75311721,25.13832,24.62177,0.0,2.1719999999999997,7.60556652,,7.531269963,38.01173368,80.5,,23385.39562,,,,38.04061149,46431.6693,,,6.4,26.88076056,,77.43,,,,,2.4,,,,1.969485545,1.06362548,238641.0,2.3169999999999997,,95.685,,1962.791339,,,36.8,5601059491.0,,-0.028877811,,89.30799999999999,1.35742342,1815.0,72.0,114.0,44.0,0.0,42.0,78.0,16.0,2.0,194.0,67.0,629.0,78.625
93,India,Asia - Southern,Asia,South Asia,1984,[1984],60.90428126,20.92134,20.52994,0.0,4.3580000000000005,0.582768945,8.0,0.31572403,6.175108917999999,39.59999847,,256.45344,,,,7.816486672999999,1894.4500489999998,,,102.6,7.923232845,,56.792,,,,,0.396499991,,,,0.052055225999999996,2.256026172,767146806.0,233.36900000000003,,63.114,,20.98618549,,,,197000000000.0,,-1.459473338,,24.098000000000003,3.298875485,447069.3333,15.0,28.0,96.0,34.0,124.0,2.0,169.0,138.0,27.0,158.0,791.0,87.88888888888889
94,Indonesia,Asia - South Eastern,Asia,East Asia & Pacific,1984,[1984],20.45297725,20.032329999999998,20.47609,0.001062493,3.887,0.68105417,-7.0,0.38603548299999996,25.58711091,50.29999924,,453.85970539999994,,,,22.07785172,3218.535839,,,75.4,8.047928808,,60.688,,,,,,,,,0.139113768,2.123845659,164706919.0,86.48,88.4,89.97,,28.12195431,,,,74753833727.0,,3.509259189,,25.291999999999998,5.32575817,112174.3333,28.0,118.0,89.0,122.0,73.0,32.0,152.0,122.0,78.0,142.0,956.0,95.6
95,Iran,Asia - Southern,Asia,Middle East & North Africa,1984,[1984],36.56013018,23.49059,23.72762,0.0,6.374,3.366745377,-6.0,1.112308115,12.00724731,23.29999924,,1518.006965,,,,15.83345061,15498.628380000002,,,58.8,11.29249586,,53.882,,,,,,,,,0.889335707,3.7918407139999997,44790735.0,27.176,,,,215.997223,,,,67992647699.0,,-3.8262032999999995,,52.6546,5.193148252,150799.0,29.0,89.0,147.0,73.0,110.0,19.0,72.0,148.0,141.0,145.0,973.0,108.11111111111111
96,Iraq,Asia - Western,Asia,Middle East & North Africa,1984,[1984],21.72073988,25.33199,26.647059999999996,0.0,6.276,2.6557340369999998,-9.0,0.803507772,,14.60000038,,,,,,,24487.80818,,,47.7,,,60.673,,,,,,,,,,2.634373333,15137560.0,34.536,,77.402,,561.0306331,,,,,,,,68.1178,3.557896825,40201.33333,0.0,116.0,144.0,144.0,0.0,0.0,52.0,123.0,127.0,122.0,828.0,138.0
97,Ireland,Europe - Northern,Europe,Europe & Central Asia,1984,[1984],82.68253738,25.902720000000002,24.86197,0.0,2.5639999999999996,7.245786497,10.0,2.346151919,55.32308064,34.79999924,,10792.0388,,,5.900000095,56.79493382,25906.87845,,,9.3,,,73.71,,,7.400000095,,,0.6019095999999999,0.9780306000000001,0.22972350000000002,1.1189139890000002,0.62163163,3523059.0,50.13399999999999,,104.64299999999999,,1064.232332,6.448884,,18.724,,,-1.471853184,13.93588,56.0866,0.9561820240000001,25527.33333,0.0,3.0,58.0,23.0,22.0,100.0,47.0,31.0,106.0,112.0,502.0,62.75
98,Isle of Man,Europe - Northern,Europe,Europe & Central Asia,1984,[1984],63.15789474,,,,,,,,,,,8217.082111,,,,,21874.79207,,,,,,,,,,,,,,,,-0.307893507,64209.0,112.25299999999999,,,,,,,,527610625.2,,,,51.7688,-0.315233566,,122.0,22.0,0.0,0.0,0.0,0.0,56.0,0.0,59.0,0.0,259.0,64.75
99,Israel,Asia - Western,Asia,Middle East & North Africa,1984,[1984],26.06284658,24.94352,24.72481,,3.1060000000000003,5.91026259,9.0,1.8285390719999999,40.58407763,53.5,,13403.80135,,,4.179999828,55.13357796,30925.142239999997,,,12.8,390.678824,,75.11,,,,,3.353399992,1.601342,2.293875,0.9187008,,1.306891703,4017024.0,181.396,,104.699,,829.5501287000001,4.9508730000000005,,,55746409835.0,,-14.54950033,10.216619999999999,89.579,1.585245765,23741.66667,33.0,110.0,68.0,27.0,37.0,96.0,36.0,13.0,41.0,111.0,572.0,57.2
100,Italy,Europe - Southern,Europe,Europe & Central Asia,1984,[1984],58.63112441,25.42456,25.04221,0.0,1.4569999999999999,6.4824385179999995,10.0,2.253718924,21.89152927,47.20000076,,13882.43755,,,7.3000001910000005,22.30988649,35061.387780000005,,,11.2,10.76184515,,75.56,,,5.900000095,,,1.6217270000000001,2.6844580000000002,0.5824397,1.496413965,0.022350912999999997,56709575.0,188.205,,98.794,,765.5932439,3.8336339999999995,,13.96,785000000000.0,,-0.41835722700000005,14.547379999999999,66.7888,0.078064392,367616.3333,6.0,31.0,4.0,23.0,84.0,33.0,31.0,10.0,40.0,154.0,416.0,46.22222222222222
101,Jamaica,America - Central,Central and South America,America,1984,[1984],44.04432133,22.44398,24.93347,0.0,3.3939999999999997,2.266157255,10.0,0.8799504359999999,55.57835184,86.09999847,,2674.566619,,,,61.61030117,12233.73359,,,29.1,35.91919576,,71.087,,,,,0.489100009,,,,,1.72986363,2270069.0,206.53900000000002,,104.066,,159.10447219999998,,,,6097744435.0,,-6.031949326,,48.086999999999996,2.433144078,5144.333333,71.0,71.0,74.0,23.0,19.0,105.0,83.0,47.0,35.0,88.0,616.0,68.44444444444444
102,Japan,Asia - Eastern,Asia,East Asia & Pacific,1984,[1984],16.44091034,22.17225,21.40332,0.033851571000000004,1.73,8.285399498,10.0,3.017806162,14.72016367,60.0,,25972.89455,,,6.170000076,12.16783965,40679.905289999995,,,5.8,1.743512926,,77.54,,,0.400000006,,1.4,0.9808344000000001,1.072622,0.8900264000000001,1.8266204680000002,0.634413291,119320901.0,315.77,,101.281,,1184.387424,12.92211,,4.5,3120000000000.0,,2.652397938,10.22058,76.6046,0.7747121220000001,988621.3333,2.0,130.0,16.0,23.0,99.0,9.0,25.0,1.0,20.0,160.0,485.0,48.5
103,Jersey,Europe - Northern,Europe,Europe & Central Asia,1984,[1984],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78740.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
104,Jordan,Asia - Western,Asia,Middle East & North Africa,1984,[1984],11.89936537,25.15302,28.05407,0.0,6.771,3.100657786,-9.0,1.009418803,37.66528717,13.60000038,,2057.323839,,,,76.66801252,8544.459911,,,36.9,-0.267351045,,67.89699999999999,,,,,1.159399986,,,,,3.8111680239999997,2693837.0,30.151999999999997,,102.73100000000001,,238.5414002,,,,5248851957.0,,-39.00272535,,64.995,5.77509261,8352.666667,75.0,139.0,159.0,144.0,44.0,122.0,106.0,86.0,136.0,97.0,1108.0,123.11111111111111
105,Kazakhstan,Asia - Central,Asia,Europe & Central Asia,1984,[1984],,24.75603,25.494979999999998,0.0,3.0060000000000002,,-7.0,,,88.5,,,,,,,14546.57979,,,51.9,,,66.626,,,,,3.531300068,,,,,1.149883304,15596921.0,5.724,,,,,,,,,,,,55.6364,1.8236508569999998,,0.0,0.0,65.0,122.0,0.0,0.0,75.0,96.0,186.0,0.0,544.0,136.0
106,Kenya,Africa - Eastern,Africa,Sub-Saharan Africa,1984,[1984],44.81322697,20.48854,21.13585,0.0,7.0489999999999995,0.22807796,-7.0,0.438497866,26.749892699999997,81.09999847,,406.2731223,,,,32.05400491,2559.02696,,,62.7,10.19071997,,59.383,,,,,,,,,,3.767084037,18937969.0,32.631,,90.29700000000001,,30.02871793,,,,7685466665.0,,-5.30411221,,15.9798,4.38980265,4319.333333,64.0,69.0,169.0,122.0,67.0,60.0,159.0,127.0,129.0,86.0,1052.0,116.88888888888889
107,Kiribati,Oceania,Oceania,East Asia & Pacific,1984,[1984],48.14814815,25.793470000000003,26.36935,0.0,4.912,0.36142005200000005,,,39.23046289,,,730.5850252,,,,105.7715284,5301.158654,,,80.8,1.15367237,,57.908,,,,,,,,,,2.2984599390000002,60871.0,83.844,,93.789,,,,,,46437159.51,,-66.54106547,,33.2896,3.0565168989999996,22.0,139.0,58.0,108.0,0.0,40.0,130.0,133.0,134.0,81.0,2.0,825.0,103.125
108,Kuwait,Asia - Western,Asia,Middle East & North Africa,1984,[1984],7.687991021,25.9014,28.31658,0.0,4.456,17.08795166,-8.0,7.59032411,60.11297588,33.59999847,,,,,,44.64112095,65151.30127,,,21.3,0.349309725,,70.705,,,,,,2.569559,4.057983,0.9995120000000001,4.6711940819999995,4.66451268,1659961.0,93.162,,96.35799999999999,,4184.4343850000005,0.9410200000000001,,,,,15.47185493,36.791920000000005,97.2786,5.308449298999999,28365.33333,0.0,151.0,99.0,134.0,16.0,84.0,7.0,55.0,73.0,113.0,732.0,91.5
