,Country,Region-Geo,Continent,Region,Year,Year_cat,AgriculturalLand,BodyMassIndex_M,BodyMassIndex_F,Cellphones,ChildrenPerWoman,CO2Emissions,DemocracyScore,EnergyUsePerPerson,Exports,Femalesaged25to54labourforceparticipationrate,Forestarea,GDPpercapita,Governmenthealthspendingperpersontotal,Hightotechnologyexports,Hourlycompensation,Imports,IncomePerPerson,Incomeshareofpoorest10pct,Incomeshareofrichest10pct,Infantmortality,Inflation,Internetusers,LifeExpectancy,Literacyrateadulttotal,Literacyrateyouthtotal,Longtermunemploymentrate,Medianage,MedicalDoctors,Murder,Murderedmen,Murderedwomen,Oilconsumptionperperson,Populationgrowth,Populationtotal,Populationdensity,Poverty,Ratioofgirlstoboysinprimaryandsecondaryeducation,Renewablewater,Residentialelectricityuseperperson,Suicideage15to29,Taxrevenue,Teenfertilityrate,TotalGDPUS,TotalhealthspendingperpersonUS,Tradebalance,Trafficdeaths,UrbanpopulationTotal,Urbanpopulationgrowth,YearlyCO2emission,RankTotalGDPUS,RankAgriculturalLand,RankChildrenPerWoman,RankDemocracyScore,RankExports,RankImports,RankIncomePerPerson,RankLifeExpectancy,RankPopulationdensity,RankYearlyCO2emission,TotalRankValue,AverageRanking
63,Ethiopia,Africa - Eastern,Africa,Sub-Saharan Africa,1964,[1964],,,,,6.867000000000001,0.016380389,-9.0,,,,,,,,,,957.5388303,,,,,,40.809,,,,,,,,,,2.4961281019999997,24846785.0,22.5,,,,,,,,,,,,7.3562,5.683891115,407.0,0.0,0.0,142.0,125.0,0.0,0.0,197.0,159.0,123.0,55.0,801.0,133.5
64,Faeroe Islands,Europe - Northern,Europe,Europe & Central Asia,1964,[1964],2.158273381,,,,,3.362512158,,,,,,,,,,,,,,,,,,,,,,,,,,,1.084082032,35985.0,25.721999999999998,,,,,,,,,,,,24.719,4.516235217,121.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,35.0,312.0,104.0
65,Falkland Islands (Malvinas),Europe - Northern,Europe,America,1964,[1964],,,,,,5.2656773580000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172,,,,,,,,,,,,,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,4.0,208.0,104.0
66,Fiji,Oceania,Oceania,East Asia & Pacific,1964,[1964],12.47947455,,,,5.676,0.944247233,,,55.93525179999999,,,1160.8366720000001,,,,50.08992806,4260.262255,,,48.0,3.1407460339999997,,57.545,,,,,,,,,,3.2141861830000003,450447.0,24.65,,,,,,,,522895396.2,,5.8453237410000005,,32.0018,5.043845854,425.33333330000005,80.0,136.0,75.0,0.0,8.0,84.0,123.0,97.0,118.0,56.0,777.0,86.33333333333333
67,Finland,Europe - Northern,Europe,Europe & Central Asia,1964,[1964],9.15985423,,,,2.58,5.026822136,10.0,2.678383166,18.96980847,,,8570.042186,,,,21.19875766,20084.4386,,,17.4,7.17576839,,69.37,,,,,,2.152766,3.089485,1.310827,,0.556315625,4545748.0,13.443,,,,238.14102709999997,15.839129999999999,,,38981205393.0,,-2.228949192,22.29412,58.7844,2.053577415,22850.66667,23.0,144.0,22.0,21.0,47.0,43.0,31.0,35.0,148.0,122.0,636.0,63.6
68,France,Europe - Western,Europe,Europe & Central Asia,1964,[1964],62.28020523,,,,2.8,7.164171991,5.0,2.0846903130000003,12.63685456,,,8970.918377,,,,13.04945102,24395.93085,,,19.3,4.146896852,,71.32,,,,,,0.8564892,1.109215,0.6023082,,1.322044343,48194218.0,87.38799999999999,,,,264.9835594,7.163113,,28.4,442000000000.0,,-0.412596457,22.64299,66.0328,2.9067842180000003,345271.6667,4.0,23.0,30.0,36.0,69.0,17.0,22.0,14.0,60.0,149.0,424.0,42.4
69,French Guiana,America - South,Central and South America,America,1964,[1964],,,,,5.0760000000000005,0.777845545,,,,,,,,,,,9694.375938,,,,,,61.143,,,,,,,,,,,37711.0,0.419,,,,,,,,,,,,,,29.33333333,0.0,0.0,61.0,0.0,0.0,0.0,68.0,81.0,202.0,18.0,430.0,86.0
70,French Polynesia,Oceania,Oceania,East Asia & Pacific,1964,[1964],12.02185792,,,,5.367999999999999,0.7352285890000001,,,,,,,,,,,27878.06293,,,,,,57.845,,,,,,,,,,3.262014052,89768.0,22.441999999999997,,,,,,,,,,,,47.056000000000004,5.742804792,66.0,0.0,138.0,68.0,0.0,0.0,0.0,17.0,95.0,124.0,26.0,468.0,78.0
71,Gabon,Africa - Central,Africa,Sub-Saharan Africa,1964,[1964],20.3360888,,,,4.694,0.382740287,-7.0,,41.89186979,,,2436.3603420000004,,,,35.95148162,14512.426790000001,,,,33.54059301,,41.586999999999996,,,,,,,,,,0.70486027,498162.0,1.861,,,,,,,,1213695790.0,,5.940388168999999,,22.4996,6.540409389,190.66666669999998,69.0,115.0,59.0,105.0,16.0,71.0,45.0,157.0,193.0,42.0,872.0,87.2
72,Gambia,Africa - Western,Africa,Sub-Saharan Africa,1964,[1964],52.4,,,,5.776,0.072889437,,,,,,,,,,,1209.253869,,,139.3,,,33.523,,,,,,,,,,1.5722956430000001,402436.0,35.63,,,,,,,,,,,,14.0522,5.05372863,29.33333333,0.0,48.0,80.0,0.0,0.0,0.0,189.0,182.0,100.0,18.0,617.0,102.83333333333333
73,Georgia,Asia - Western,Asia,Europe & Central Asia,1964,[1964],,,,,2.864,,-7.0,,,,,,,,,,5194.854131,,,,,,65.293,,,,,,,,,,1.4103064719999998,4419666.0,63.41,,,,,,,,,,,,45.041000000000004,2.510899126,,0.0,0.0,33.0,105.0,0.0,0.0,109.0,53.0,80.0,0.0,380.0,76.0
74,Germany,Europe - Western,Europe,Europe & Central Asia,1964,[1964],55.73282159,,,,2.494,12.86755348,10.0,2.3411589530000003,,,,,,,,,27688.7384,,,,,,70.515,,,,,,,,,,0.805140883,75363329.0,211.08900000000003,,,,282.2495585,,,47.11600000000001,,,,,71.8408,0.964229958,969741.6667,0.0,40.0,16.0,21.0,0.0,0.0,19.0,24.0,24.0,153.0,297.0,42.42857142857143
75,Ghana,Africa - Western,Africa,Sub-Saharan Africa,1964,[1964],51.41953063,,,,6.893,0.21679855,-9.0,,19.89969261,,,287.166739,,,,23.86345252,2378.019293,,,122.0,9.932616293999999,,47.47,,,,,,,,,,2.8125498589999998,7610752.0,31.906,,,,,,,,2183203739.0,,-3.9637599089999997,,25.5096,5.049893157,1650.0,60.0,50.0,148.0,125.0,42.0,50.0,147.0,136.0,108.0,82.0,948.0,94.8
76,Gibraltar,Europe - Southern,Europe,Europe & Central Asia,1964,[1964],,,,,,2.403320953,,,,,,,,,,,,,,,,,,,,,,,,,,,,22885.0,3814.167,,,,,,,,,,,,,,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,25.0,12.5
77,Greece,Europe - Southern,Europe,Europe & Central Asia,1964,[1964],69.75174554,,,,2.259,1.55375192,4.0,0.433559342,8.542383978,,,4459.999589,,,,18.38396856,13419.521859999999,,,43.6,3.7183555889999997,,69.493,,,,,1.4,0.9747109,1.536846,0.48196000000000006,,0.362612547,8509724.0,64.48899999999999,,,,112.58803049999999,3.156918,,21.82,37956509843.0,,-9.841584583,10.67891,46.6014,2.3731879730000003,13222.0,24.0,13.0,10.0,39.0,81.0,34.0,49.0,33.0,78.0,114.0,475.0,47.5
78,Greenland,America - North,North America,America,1964,[1964],0.687737782,,,,7.27,8.33994534,,,,,,,,,,,22590.42219,,,,,,,,,,,,,,,,3.243527575,37810.0,0.017,,,,,,,137.0,,,,,64.5468,5.599926732999999,315.3333333,0.0,165.0,169.0,0.0,0.0,0.0,26.0,0.0,205.0,50.0,615.0,123.0
79,Grenada,America - Central,Central and South America,America,1964,[1964],64.70588235,,,,5.906000000000001,0.23391812899999997,,,,,,,,,,,3629.5359729999996,,,,,,61.725,,,,,,,,,,0.75992425,94050.0,273.401,,,,,,,,,,,,31.0856,1.367836703,22.0,0.0,20.0,86.0,0.0,0.0,0.0,130.0,77.0,18.0,15.0,346.0,57.666666666666664
80,Guadeloupe,America - Central,Central and South America,America,1964,[1964],,,,,5.539,0.730051812,,,,,,,,,,,6474.759534000001,,,,,,61.511,,,,,,,,,,,296326.0,173.798,,,,,,,,,,,,,,216.33333330000002,0.0,0.0,70.0,0.0,0.0,0.0,93.0,80.0,28.0,44.0,315.0,63.0
81,Guam,Oceania,Oceania,East Asia & Pacific,1964,[1964],31.48148148,,,,5.67,,,,,,,,,,,,,,,,,,62.967,,,,,,,,,,2.519176475,74044.0,134.871,,,,,,,,,,,,54.4678,4.5222956860000005,,0.0,86.0,74.0,0.0,0.0,0.0,0.0,65.0,38.0,0.0,263.0,65.75
82,Guatemala,America - Central,Central and South America,America,1964,[1964],25.02799552,,,,6.434,0.382009035,-5.0,,15.38757715,,,1064.99125,,,,18.08944788,5957.124125,,,136.3,-1.6805745140000001,,47.88399999999999,,,,,,15.62052,27.88588,3.241634,,2.7085386010000003,4636016.0,42.576,,,,,5.230557,,,4937316476.0,,-2.701870725,10.236469999999999,33.4154,4.440016329,1771.0,44.0,102.0,111.0,61.0,60.0,30.0,98.0,134.0,93.0,83.0,816.0,81.6
83,Guernsey,Europe - Northern,Europe,Europe & Central Asia,1964,[1964],,,,,,,,,,,,,,,,,27986.922019999998,,,,,,,,,,,,,,,,,49329.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,16.0
84,Guinea,Africa - Western,Africa,Sub-Saharan Africa,1964,[1964],59.29920234,,,,6.131,0.18628120899999998,-9.0,,,,,,,,,,1333.275803,,,202.6,,,35.588,,,,,,,,,,1.57237807,3759549.0,15.292,,,,,,,,,,,,12.4768,5.672345407999999,700.3333332999999,0.0,32.0,94.0,125.0,0.0,0.0,179.0,178.0,145.0,66.0,819.0,117.0
85,Guinea-Bissau,Africa - Western,Africa,Sub-Saharan Africa,1964,[1964],48.29302987,,,,5.32,0.098056585,,,,,,,,,,,1318.180553,,,,,,42.986000000000004,,,,,,,,,,0.011700618000000001,598294.0,16.562,,,,,,,,,,,,14.1992,1.072294093,58.66666667,0.0,59.0,65.0,0.0,0.0,0.0,182.0,152.0,138.0,24.0,620.0,103.33333333333333
86,Guyana,America - South,Central and South America,America,1964,[1964],6.908647247,,,,5.329,1.0405743840000001,,,57.11290806,,,639.7331052000001,,,,53.51901767,4098.562642,,,59.6,-0.485362891,,58.708999999999996,,,,,,,,,,2.6434445269999998,623694.0,2.9010000000000002,,,,,,,,398997699.3,,3.5938903860000004,,29.169,2.780670525,649.0,82.0,151.0,66.0,0.0,7.0,86.0,124.0,91.0,186.0,63.0,856.0,95.11111111111111
87,Haiti,America - Central,Central and South America,America,1964,[1964],60.77648766,,,,6.233,0.071787692,-9.0,,,,,,,,,,3145.74054,,,186.5,,,44.464,,,,,,,,,,2.000282039,4188276.0,150.929,,,,,,,,,,,,17.1826,4.34025185,300.6666667,0.0,25.0,98.0,125.0,0.0,0.0,137.0,147.0,34.0,47.0,613.0,87.57142857142857
88,Holy See,Europe - Southern,Europe,Europe & Central Asia,1964,[1964],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.0,2002.273,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0
89,Honduras,America - Central,Central and South America,America,1964,[1964],26.81204755,,,,7.443,0.316872905,-1.0,,22.4726477,,,775.0718447,,,,24.74835886,4653.277446,,,123.8,5.684513244,,48.92100000000001,,,,,,,,,,3.191286287,2279568.0,20.337,,,,,,,,1766828975.0,,-2.27571116,,25.1126,5.574452557000001,722.3333332999999,64.0,97.0,174.0,52.0,39.0,53.0,115.0,125.0,129.0,67.0,915.0,91.5
90,Hong Kong China,Asia - Eastern,Asia,East Asia & Pacific,1964,[1964],,,,,,,,,,,,,,,,,11119.12147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,58.0,58.0
91,Hungary,Europe - Eastern,Europe,Europe & Central Asia,1964,[1964],77.51860491,,,,1.876,6.173146695,-7.0,,26.090496899999998,,,1273.9598310000001,,,,28.96548533,16724.9548,,,45.8,0.400967014,,69.48,,,,,1.8,1.8235240000000001,2.4312110000000002,1.248377,,0.31560145,10107595.0,108.646,,,,,22.99369,,43.903999999999996,,,-2.874988433,9.464058,57.5998,1.051289667,62395.666670000006,0.0,8.0,2.0,105.0,33.0,61.0,35.0,34.0,51.0,136.0,465.0,51.666666666666664
92,Iceland,Europe - Northern,Europe,Europe & Central Asia,1964,[1964],22.79301746,,,,3.736,6.920506692999999,,3.306815957,37.06742064,,,12321.77975,,,,38.51656562,24267.74731,,,15.9,16.18151698,,73.57,,,,,1.2,,,,,1.777772399,189148.0,1.8359999999999999,,,,1122.803963,,,87.3,2328606903.0,,-1.449144975,,82.236,2.368061207,1309.0,58.0,107.0,45.0,0.0,18.0,74.0,24.0,4.0,194.0,79.0,603.0,67.0
93,India,Asia - Southern,Asia,South Asia,1964,[1964],59.43750652,,,,5.807,0.309921668,9.0,,3.661342453,,,202.7516446,,,,5.821638365,1509.464877,,,154.2,8.551676966,,44.375,,,,,,,,,,2.081807177,486038945.0,147.855,,,,,,,,98545195448.0,,-1.954833221,,18.6128,3.0112832289999996,150634.0,14.0,30.0,83.0,23.0,88.0,5.0,173.0,148.0,36.0,144.0,744.0,74.4
94,Indonesia,Asia - South Eastern,Asia,East Asia & Pacific,1964,[1964],21.2798843,,,,5.622999999999999,0.22052982699999998,-5.0,,13.73218363,,,198.66879440000002,,,,12.353878,1619.169095,,,134.4,114.909687,,47.985,,,,,,,,,,2.51369873,101538797.0,53.313,,,,,,,,20172590380.0,,1.3783056319999998,,15.5484,4.073222433,22392.33333,29.0,112.0,73.0,61.0,65.0,13.0,170.0,132.0,87.0,121.0,863.0,86.3
95,Iran,Asia - Southern,Asia,Middle East & North Africa,1964,[1964],36.48030457,,,,6.867999999999999,1.948330898,-10.0,,,,,,,,,,8641.16538,,,162.5,,,47.173,,,,,,,,,,2.7280317839999997,24408927.0,14.809000000000001,,,,,,,,,,,,36.4014,4.475680231,47556.66667,0.0,82.0,144.0,129.0,0.0,0.0,77.0,137.0,147.0,131.0,847.0,121.0
96,Iraq,Asia - Western,Asia,Middle East & North Africa,1964,[1964],20.268879899999998,,,,6.872000000000001,1.102972947,-5.0,,,,,,,,,,16506.26856,,,105.2,,,52.73,,,,,,,,,,2.954895623,8227763.0,18.771,,,,,,,,,,,,49.1006,6.1206059360000005,9075.0,0.0,116.0,145.0,61.0,0.0,0.0,36.0,109.0,132.0,106.0,705.0,100.71428571428571
97,Ireland,Europe - Northern,Europe,Europe & Central Asia,1964,[1964],82.24706053,,,,3.987,4.973943623,10.0,1.5221949730000002,30.96395871,,,,,,,38.81287727,14263.48084,,,25.8,,,70.49,,,,,,0.5924090999999999,0.6002278,0.5851128999999999,,0.487266226,2860976.0,40.711999999999996,,,,459.92914110000004,2.147686,,14.414000000000001,,,-7.848918562000001,10.374989999999999,48.1316,1.692964216,14230.333330000001,0.0,5.0,47.0,21.0,24.0,75.0,47.0,25.0,95.0,115.0,454.0,50.44444444444444
98,Isle of Man,Europe - Northern,Europe,Europe & Central Asia,1964,[1964],54.38596491,,,,,,,,,,,,,,,,15254.83764,,,,,,,,,,,,,,,,1.471982581,49822.0,87.101,,,,,,,,,,,,56.0686,1.894500296,,0.0,44.0,0.0,0.0,0.0,0.0,41.0,0.0,61.0,0.0,146.0,48.666666666666664
99,Israel,Asia - Western,Asia,Middle East & North Africa,1964,[1964],24.26062847,,,,3.8169999999999997,3.744069105,10.0,,17.72960535,,,7281.567131999999,,,,16.37365259,15963.613480000002,,,,5.44307683,,69.855,,,,,,,,,,3.95601622,2443420.0,110.337,,,,,,,,18021878652.0,,1.35595276,,80.1216,4.982716443,9148.333333,30.0,106.0,46.0,21.0,53.0,27.0,39.0,30.0,49.0,107.0,508.0,50.8
100,Italy,Europe - Southern,Europe,Europe & Central Asia,1964,[1964],69.57260889,,,,2.5,3.4461297319999997,10.0,1.221731677,12.8182633,,,7087.089853,,,,12.71344222,17643.19368,,,37.3,6.489807937,,70.4,,,,,,0.8685103000000001,1.227638,0.5281146,,0.8226237,51054762.0,169.438,,,,208.1180433,2.9918560000000003,,23.29,366000000000.0,,0.104821079,21.52788,61.3466,1.63508807,175941.3333,5.0,14.0,17.0,21.0,68.0,16.0,33.0,26.0,30.0,145.0,375.0,37.5
101,Jamaica,America - Central,Central and South America,America,1964,[1964],49.21514312,,,,5.775,2.343951149,10.0,,33.4573452,,,,,,,38.97770012,11192.359040000001,,,53.5,,,66.282,,,,,,,,,,1.6122227359999999,1734820.0,157.84,,,,,,,,,,-5.5203549160000005,,36.753,3.662871936,4066.333333,0.0,55.0,79.0,21.0,22.0,76.0,57.0,50.0,33.0,97.0,490.0,54.44444444444444
102,Japan,Asia - Eastern,Asia,East Asia & Pacific,1964,[1964],19.17098446,,,,1.97,3.732694683,10.0,1.260474547,9.494110623,,,10867.049140000001,,,,9.690881347000001,15607.36191,,,21.0,5.328705884,,70.28,,,,,1.0,1.533082,2.058574,1.0312620000000001,,1.041943684,96253698.0,254.725,,,,321.0349629,17.92117,,3.3,1060000000000.0,,-0.19677072399999998,17.884,66.9472,2.423873334,359285.6667,2.0,122.0,5.0,21.0,76.0,6.0,40.0,28.0,22.0,150.0,472.0,47.2
103,Jersey,Europe - Northern,Europe,Europe & Central Asia,1964,[1964],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65613.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
104,Jordan,Asia - Western,Asia,Middle East & North Africa,1964,[1964],12.36400725,,,,8.033999999999999,1.173054292,-9.0,,,,,,,,,,5343.040537,,,86.9,,,55.765,,,,,,,,,,5.981853275,1059627.0,11.86,,,,,,,,,,,,53.5854,7.25255028,1243.0,0.0,137.0,182.0,125.0,0.0,0.0,104.0,103.0,153.0,77.0,881.0,125.85714285714286
105,Kazakhstan,Asia - Central,Asia,Europe & Central Asia,1964,[1964],,,,,4.2010000000000005,,-7.0,,,,,,,,,,10613.907879999999,,,,,,60.196000000000005,,,,,,,,,,3.2087651719999997,11577537.0,4.249,,,,,,,,,,,,46.4772,4.442319737,,0.0,0.0,53.0,105.0,0.0,0.0,61.0,85.0,183.0,0.0,487.0,97.4
106,Kenya,Africa - Eastern,Africa,Sub-Saharan Africa,1964,[1964],44.30368626,,,,8.103,0.307279035,2.0,,33.38941364,,,265.1565152,,,,29.21223102,1940.280389,,,102.8,2.690729043,,48.841,,,,,,,,,,3.222180962,9200107.0,15.852,,,,,,,,2436766588.0,,4.177182621,,8.3564,6.242296067000001,2827.0,56.0,70.0,184.0,42.0,23.0,62.0,161.0,128.0,141.0,91.0,958.0,95.8
107,Kiribati,Oceania,Oceania,East Asia & Pacific,1964,[1964],53.08641975,,,,7.2010000000000005,0.498174868,,,,,,,,,,,8201.470953,,,115.6,,,48.716,,,,,,,,,,1.899088705,36801.0,50.69,,,,,,,,,,,,18.958,5.4807758689999995,18.33333333,0.0,47.0,164.0,0.0,0.0,0.0,81.0,129.0,89.0,12.0,522.0,87.0
108,Kuwait,Asia - Western,Asia,Middle East & North Africa,1964,[1964],7.575757576,,,,7.381,58.46688577,-8.0,,64.86486486,,,,,,,19.05405405,182683.6507,,,77.5,0.26919783399999997,,62.781000000000006,,,,,,,,,,12.19952188,433288.0,24.316999999999997,,,,,,,,,,45.81081081,,78.39699999999999,13.32320127,25333.0,0.0,150.0,172.0,110.0,3.0,36.0,1.0,70.0,119.0,123.0,784.0,87.11111111111111
109,Kyrgyzstan,Asia - Central,Asia,Europe & Central Asia,1964,[1964],,,,,5.317,,-7.0,,,,,,,,,,4425.313804,,,,,,58.055,,,,,,,,,,,2490244.0,,,,,,,,,,,,,,,,0.0,0.0,64.0,105.0,0.0,0.0,118.0,94.0,0.0,0.0,381.0,95.25
110,Latvia,Europe - Northern,Europe,Europe & Central Asia,1964,[1964],,,,,1.819,,-7.0,,,,,,,,,,9369.854320999999,,,,,,71.55,,,,,,,,,,1.3345686,2236535.0,34.621,,,,,,,,,,,,56.038999999999994,2.7597623330000003,,0.0,0.0,1.0,105.0,0.0,0.0,73.0,12.0,101.0,0.0,292.0,58.4
111,Lebanon,Asia - Western,Asia,Middle East & North Africa,1964,[1964],56.69599218,,,,5.582999999999999,1.519757075,2.0,,,,,,,,,,9444.188559,,,50.8,,,64.435,,,,,,,,,,2.780427312,2147273.0,206.46900000000002,,,,,,,,,,,,49.2166,6.33434225,3263.333333,0.0,35.0,72.0,42.0,0.0,0.0,70.0,58.0,25.0,93.0,395.0,56.42857142857143
112,Lesotho,Africa - Southern,Africa,Sub-Saharan Africa,1964,[1964],84.914361,,,,5.806,,,,15.363881400000002,,,172.96520230000002,,,,49.59568733,944.6471292000001,,,140.3,2.000486698,,48.077,,,,,,,,,,1.894066786,915820.0,30.17,,,,,,,,158404991.6,,-34.23180593,,5.7566,12.61829206,,87.0,4.0,82.0,0.0,61.0,83.0,198.0,131.0,110.0,0.0,756.0,94.5
113,Liberia,Africa - Western,Africa,Sub-Saharan Africa,1964,[1964],26.76495017,,,,6.5,0.393483779,-6.0,,61.93786138,,,615.7711764999999,,,,51.29364,1291.800401,,,204.3,3.9819095,,36.049,,,,,,,,,,2.490268914,1230038.0,11.045,,,,,,,,757421957.7,,6.141682742,,21.4128,5.790798262999999,484.0,74.0,98.0,116.0,65.0,5.0,85.0,183.0,175.0,155.0,58.0,1014.0,101.4
114,Libya,Africa - Northern,Africa,Middle East & North Africa,1964,[1964],6.702319925,,,,7.676,0.424952276,-7.0,,,,,,,,,,24322.75341,,,131.7,,,48.913999999999994,,,,,,,,,,3.713583662,1561744.0,0.888,,,,,,,,,,,,32.3974,7.70805736,663.6666667000001,0.0,152.0,180.0,105.0,0.0,0.0,23.0,126.0,199.0,64.0,849.0,121.28571428571429
115,Liechtenstein,Europe - Western,Europe,Europe & Central Asia,1964,[1964],56.25,,,,,,,,,,,,,,,,57052.94337000001,,,,,,,,,,,,,,,,2.498741886,18235.0,113.969,,,,,,,,,,,,19.6642,1.5210408869999998,,0.0,37.0,0.0,0.0,0.0,0.0,5.0,0.0,44.0,0.0,86.0,28.666666666666668
116,Lithuania,Europe - Northern,Europe,Europe & Central Asia,1964,[1964],,,,,2.378,,-7.0,,,,,,,,,,16883.73859,,,,,,71.94,,,,,,,,,,1.242699159,2927610.0,44.833,,,,,,,16.274,,,,,43.452,3.5662735339999996,,0.0,0.0,14.0,105.0,0.0,0.0,34.0,9.0,91.0,0.0,253.0,50.6
117,Luxembourg,Europe - Western,Europe,Europe & Central Asia,1964,[1964],,,,,2.374,37.44741627,,11.15005034,80.63047519,,,15413.83461,,,,73.74609432,38546.70355,,,25.3,5.834324167,,69.07,,,,,1.0,,,,,1.11990125,328603.0,127.07,,,,198.35758959999998,,,,5054877293.0,,6.884380867000001,,71.4776,1.794268675,12305.33333,43.0,0.0,13.0,0.0,1.0,90.0,8.0,37.0,40.0,111.0,343.0,42.875
118,Macao  China,Asia - Eastern,Asia,East Asia & Pacific,1964,[1964],,,,,,,,,,,,,,,,,11243.35541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,56.0,56.0
119,Madagascar,Africa - Eastern,Africa,Sub-Saharan Africa,1964,[1964],60.56333184,,,,7.3,0.08607258400000001,-1.0,,13.30279747,,,399.14385889999994,,,,19.92784345,3248.484487,,,,1.652713207,,41.876000000000005,,,,,,,,,,2.458064892,5623161.0,9.579,,,,,,,,2244393192.0,,-6.62504598,,12.0316,5.387966909,484.0,59.0,27.0,170.0,52.0,67.0,40.0,135.0,156.0,162.0,58.0,926.0,92.6
120,Malawi,Africa - Eastern,Africa,Sub-Saharan Africa,1964,[1964],36.06279168,,,,7.06,0.085099514,-9.0,,19.48238677,,,98.36036919,,,,28.25305536,780.4357625,,,217.2,-0.591081919,,38.71,,,,,,,,,,2.443048887,3877813.0,32.729,,,,,,,,381423169.5,,-8.770668584,,4.8044,4.622994657,330.0,84.0,84.0,153.0,125.0,44.0,57.0,203.0,167.0,104.0,51.0,1072.0,107.2
121,Malaysia,Asia - South Eastern,Asia,East Asia & Pacific,1964,[1964],13.26129965,,,,5.808,,10.0,,40.84084342,,,924.6279112999999,,,,39.19192992,4299.734452000001,,,55.8,1.616552859,,61.67100000000001,,,,,,,,,,3.1541645160000003,9286976.0,28.155,,,,,,,,8586997221.0,,1.648913504,,29.25,5.44691498,,41.0,135.0,84.0,21.0,17.0,77.0,122.0,78.0,115.0,0.0,690.0,76.66666666666667
122,Maldives,Asia - Southern,Asia,South Asia,1964,[1964],16.66666667,,,,7.178999999999999,,,,,,,,,,,,1231.589248,,,209.5,,,38.911,,,,,,,,,,2.637855027,100370.0,336.81199999999995,,,,,,,,,,,,11.401,3.1390651330000003,,0.0,128.0,160.0,0.0,0.0,0.0,186.0,165.0,11.0,0.0,650.0,130.0
123,Mali,Africa - Western,Africa,Sub-Saharan Africa,1964,[1964],25.99021464,,,,6.792999999999999,0.031871177,-7.0,,,,,,,,,,1064.3449380000002,,,213.6,,,29.096999999999998,,,,,,,,,,1.306395655,5522231.0,4.453,,,,,,,,,,,,12.2996,3.8457650639999996,176.0,0.0,100.0,136.0,105.0,0.0,0.0,195.0,185.0,181.0,40.0,942.0,134.57142857142858
124,Malta,Europe - Southern,Europe,Europe & Central Asia,1964,[1964],46.875,,,,2.798,1.623692011,,,,,,,,,,,4603.217154,,,31.7,,,68.839,,,,,,,,,,-0.40385267700000005,307119.0,971.8960000000001,,,,,,,,,,,,89.8858,-0.471471195,498.66666669999995,0.0,63.0,29.0,0.0,0.0,0.0,117.0,38.0,5.0,61.0,313.0,52.166666666666664
125,Marshall Islands,Oceania,Oceania,East Asia & Pacific,1964,[1964],,,,,,,,,,,,,,,,,8651.023967000001,,,77.2,,,,,,,,,,,,,3.603059741,16700.0,92.265,,,,,,,,,,,,41.2472,7.095828313999999,,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,57.0,0.0,133.0,66.5
126,Martinique,America - Central,Central and South America,America,1964,[1964],,,,,5.3629999999999995,0.765134225,,,,,,,,,,,12899.98308,,,,,,62.724,,,,,,,,,,,306700.0,278.312,,,,,,,,,,,,,,234.66666669999998,0.0,0.0,67.0,0.0,0.0,0.0,53.0,71.0,17.0,45.0,253.0,50.6
127,Mauritania,Africa - Western,Africa,Sub-Saharan Africa,1964,[1964],38.34578442,,,,6.7989999999999995,0.12268625699999999,-7.0,,43.53881478,,,486.3427398,,,,22.62492155,2505.233937,,,120.2,4.5340074999999995,,46.077,,,,,,,,,,2.827756593,956369.0,0.9329999999999999,,,,,,,,465123119.7,,20.91389322,,9.448,9.864733748999999,117.33333329999999,81.0,77.0,137.0,105.0,14.0,46.0,144.0,140.0,198.0,34.0,976.0,97.6
128,Mauritius,Africa - Eastern,Africa,Sub-Saharan Africa,1964,[1964],49.26108374,,,,5.785,0.41875819200000003,,,,,,,,,,,5110.423968,,,58.1,,,62.027,,,,,,2.449451,3.073902,1.746487,,2.407963948,735508.0,360.543,,,,,5.357908,,92.0,,,,13.53069,36.2346,4.540119559,308.0,0.0,54.0,81.0,0.0,0.0,0.0,112.0,74.0,10.0,49.0,380.0,63.333333333333336
