,Country,Region-Geo,Continent,Region,Year,Year_cat,AgriculturalLand,BodyMassIndex_M,BodyMassIndex_F,Cellphones,ChildrenPerWoman,CO2Emissions,DemocracyScore,EnergyUsePerPerson,Exports,Femalesaged25to54labourforceparticipationrate,Forestarea,GDPpercapita,Governmenthealthspendingperpersontotal,Hightotechnologyexports,Hourlycompensation,Imports,IncomePerPerson,Incomeshareofpoorest10pct,Incomeshareofrichest10pct,Infantmortality,Inflation,Internetusers,LifeExpectancy,Literacyrateadulttotal,Literacyrateyouthtotal,Longtermunemploymentrate,Medianage,MedicalDoctors,Murder,Murderedmen,Murderedwomen,Oilconsumptionperperson,Populationgrowth,Populationtotal,Populationdensity,Poverty,Ratioofgirlstoboysinprimaryandsecondaryeducation,Renewablewater,Residentialelectricityuseperperson,Suicideage15to29,Taxrevenue,Teenfertilityrate,TotalGDPUS,TotalhealthspendingperpersonUS,Tradebalance,Trafficdeaths,UrbanpopulationTotal,Urbanpopulationgrowth,YearlyCO2emission,RankTotalGDPUS,RankAgriculturalLand,RankChildrenPerWoman,RankDemocracyScore,RankExports,RankImports,RankIncomePerPerson,RankLifeExpectancy,RankPopulationdensity,RankYearlyCO2emission,TotalRankValue,AverageRanking
77,Greece,Europe - Southern,Europe,Europe & Central Asia,1956,[1956],,,,,2.281,0.782381208,4.0,,,,,,,,,,8667.28374,,,50.2,,,66.655,,,,,,,,,,,8046802.0,60.98,,,,,,,,,,,,,,6295.666667,0.0,0.0,6.0,34.0,0.0,0.0,54.0,33.0,74.0,85.0,286.0,47.666666666666664
78,Greenland,America - North,North America,America,1956,[1956],,,,,6.67,5.204352731,,,,,,,,,,,14017.42342,,,,,,,,,,,,,,,,,27477.0,0.013000000000000001,,,,,,,85.0,,,,,,,143.0,0.0,0.0,135.0,0.0,0.0,0.0,30.0,0.0,205.0,30.0,400.0,100.0
79,Grenada,America - Central,Central and South America,America,1956,[1956],,,,,6.59,0.132885549,,,,,,,,,,,3026.489745,,,,,,58.18600000000001,,,,,,,,,,,82778.0,240.63400000000001,,,,,,,,,,,,,,11.0,0.0,0.0,126.0,0.0,0.0,0.0,129.0,68.0,16.0,6.0,345.0,69.0
80,Guadeloupe,America - Central,Central and South America,America,1956,[1956],,,,,5.615,0.375510695,,,,,,,,,,,5490.892639,,,,,,56.106,,,,,,,,,,,244112.0,143.174,,,,,,,,,,,,,,91.66666667,0.0,0.0,70.0,0.0,0.0,0.0,86.0,84.0,30.0,22.0,292.0,58.4
81,Guam,Oceania,Oceania,East Asia & Pacific,1956,[1956],,,,,5.7620000000000005,,,,,,,,,,,,,,,,,,58.909,,,,,,,,,,,63718.0,116.06200000000001,,,,,,,,,,,,,,,0.0,0.0,75.0,0.0,0.0,0.0,0.0,65.0,41.0,0.0,181.0,60.333333333333336
82,Guatemala,America - Central,Central and South America,America,1956,[1956],,,,,6.682,0.262564122,-6.0,,,,,,,,,,5101.903464999999,,,,,,43.45399999999999,,,,,,,,,,,3728613.0,34.242,,,,,,,,,,,,,,979.0,0.0,0.0,137.0,52.0,0.0,0.0,93.0,132.0,95.0,60.0,569.0,94.83333333333333
83,Guernsey,Europe - Northern,Europe,Europe & Central Asia,1956,[1956],,,,,,,,,,,,,,,,,21749.99864,,,,,,,,,,,,,,,,,46277.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,15.0
84,Guinea,Africa - Western,Africa,Sub-Saharan Africa,1956,[1956],,,,,6.046,,,,,,,,,,,,1130.8499279999999,,,,,,33.979,,,,,,,,,,,3343673.0,13.6,,,,,,,,,,,,,,,0.0,0.0,89.0,0.0,0.0,0.0,180.0,173.0,138.0,0.0,580.0,145.0
85,Guinea-Bissau,Africa - Western,Africa,Sub-Saharan Africa,1956,[1956],,,,,6.1370000000000005,0.019168305,,,,,,,,,,,1032.994306,,,,,,,,,,,,,,,,,573864.0,15.886,,,,,,,,,,,,,,11.0,0.0,0.0,92.0,0.0,0.0,0.0,187.0,0.0,131.0,6.0,416.0,104.0
86,Guyana,America - South,Central and South America,America,1956,[1956],,,,,5.882999999999999,1.104003115,,,,,,,,,,,4912.844537,,,81.3,,,57.69,,,,,,,,,,,498187.0,2.3169999999999997,,,,,,,,,,,,,,550.0,0.0,0.0,81.0,0.0,0.0,0.0,96.0,74.0,186.0,53.0,490.0,98.0
87,Haiti,America - Central,Central and South America,America,1956,[1956],,,,,6.303,0.073727468,-5.0,,,,,,,,,,3743.161453,,,217.8,,,39.789,,,,,,,,,,,3580755.0,129.036,,,,,,,,,,,,,,264.0,0.0,0.0,102.0,48.0,0.0,0.0,119.0,150.0,35.0,38.0,492.0,82.0
88,Holy See,Europe - Southern,Europe,Europe & Central Asia,1956,[1956],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.0,2068.1820000000002,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0
89,Honduras,America - Central,Central and South America,America,1956,[1956],,,,,7.507999999999999,0.25712412,-1.0,,,,,,,,,,4382.400493,,,163.2,,,43.67100000000001,,,,,,,,,,,1768277.0,15.776,,,,,,,,,,,,,,454.66666669999995,0.0,0.0,179.0,39.0,0.0,0.0,107.0,129.0,132.0,48.0,634.0,105.66666666666667
90,Hong Kong China,Asia - Eastern,Asia,East Asia & Pacific,1956,[1956],,,,,,,,,,,,,,,,,7013.198015999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,70.0,70.0
91,Hungary,Europe - Eastern,Europe,Europe & Central Asia,1956,[1956],,,,,2.434,3.363242862,-7.0,,,,,,,,,,11075.44475,,,64.4,,,66.04,,,,,,2.298501,3.3786110000000003,1.291587,,,9868650.0,106.07799999999999,,,,,15.922,,55.526,,,,7.775088,,,33190.66667,0.0,0.0,14.0,82.0,0.0,0.0,42.0,37.0,42.0,106.0,323.0,53.833333333333336
92,Iceland,Europe - Northern,Europe,Europe & Central Asia,1956,[1956],,,,,4.146,5.876759262999999,,,,,,,,,,,18978.0482,,,19.4,,,72.98,,,,,,,,,,,161597.0,1.569,,,,,,,86.7,,,,,,,949.6666667000002,0.0,0.0,48.0,0.0,0.0,0.0,22.0,2.0,194.0,59.0,325.0,65.0
93,India,Asia - Southern,Asia,South Asia,1956,[1956],,,,,5.9079999999999995,0.21375583199999998,9.0,,,,,,,,,,1302.248932,,,176.1,,,38.578,,,,,,,,,,,414120476.0,125.977,,,,,,,,,,,,,,88520.66667,0.0,0.0,82.0,21.0,0.0,0.0,173.0,152.0,36.0,118.0,582.0,97.0
94,Indonesia,Asia - South Eastern,Asia,East Asia & Pacific,1956,[1956],,,,,5.647,0.260779463,0.0,,,,,,,,,,1609.6690199999998,,,167.1,,,41.403999999999996,,,,,,,,,,,83701632.0,43.948,,,,,,,,,,,,,,21827.66667,0.0,0.0,71.0,37.0,0.0,0.0,164.0,142.0,87.0,102.0,603.0,120.6
95,Iran,Asia - Southern,Asia,Middle East & North Africa,1956,[1956],,,,,6.9110000000000005,1.146721064,-10.0,,,,,,,,,,5369.914419,,,,,,42.632,,,,,,,,,,,19904579.0,12.077,,,,,,,,,,,,,,22825.0,0.0,0.0,153.0,97.0,0.0,0.0,89.0,136.0,146.0,103.0,724.0,120.66666666666667
96,Iraq,Asia - Western,Asia,Middle East & North Africa,1956,[1956],,,,,6.34,0.95351815,-4.0,,,,,,,,,,12108.31035,,,164.6,,,42.963,,,,,,,,,,,6714083.0,15.318,,,,,,,,,,,,,,6402.0,0.0,0.0,104.0,44.0,0.0,0.0,36.0,133.0,133.0,87.0,537.0,89.5
97,Ireland,Europe - Northern,Europe,Europe & Central Asia,1956,[1956],,,,,3.4960000000000004,3.7899585160000004,10.0,,,,,,,,,,11149.07433,,,35.3,,,69.01,,,,,,0.08518710000000002,0.1699506,0.0,,,2884992.0,41.053999999999995,,,,,1.652454,,10.708,,,,8.931951,,,10934.0,0.0,0.0,39.0,20.0,0.0,0.0,41.0,14.0,88.0,94.0,296.0,59.2
98,Isle of Man,Europe - Northern,Europe,Europe & Central Asia,1956,[1956],,,,,,,,,,,,,,,,,12641.32465,,,,,,,,,,,,,,,,,51376.0,89.818,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,51.0,0.0,83.0,41.5
99,Israel,Asia - Western,Asia,Middle East & North Africa,1956,[1956],,,,,3.964,2.672249086,10.0,,,,,,,,,,10416.1104,,,40.0,,,67.223,,,,,,,,,,,1796115.0,81.107,,,,,,,,,,,,,,4799.666667,0.0,0.0,46.0,20.0,0.0,0.0,46.0,26.0,58.0,81.0,277.0,46.166666666666664
100,Italy,Europe - Southern,Europe,Europe & Central Asia,1956,[1956],,,,,2.281,1.7268264009999998,10.0,,,,,,,,,,11916.50478,,,49.4,,,67.64,,,,,,1.518175,2.191385,0.8804331,,,48401893.0,160.634,,,,,3.945286,,,,,,15.940779999999998,,,83581.66667,0.0,0.0,6.0,20.0,0.0,0.0,38.0,23.0,27.0,116.0,230.0,38.333333333333336
101,Jamaica,America - Central,Central and South America,America,1956,[1956],,,,,4.867,0.80862839,,,,,,,,,,,8440.992726,,,73.0,,,61.518,,,,,,,,,,,1559843.0,141.92,,,,,,,,,,,,,,1261.333333,0.0,0.0,56.0,0.0,0.0,0.0,56.0,52.0,31.0,66.0,261.0,52.2
102,Japan,Asia - Eastern,Asia,East Asia & Pacific,1956,[1956],,,,,2.32,1.8015060619999999,10.0,,,,,,,,,,8117.676139,,,39.2,,,65.63,,,,,,2.053286,2.725005,1.418655,,,89261611.0,236.22099999999998,,,,,42.87588,,5.1,,,,7.832622,,,160805.3333,0.0,0.0,9.0,20.0,0.0,0.0,60.0,38.0,17.0,120.0,264.0,44.0
103,Jersey,Europe - Northern,Europe,Europe & Central Asia,1956,[1956],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60413.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
104,Jordan,Asia - Western,Asia,Middle East & North Africa,1956,[1956],,,,,7.308,0.65005261,-1.0,,,,,,,,,,3835.052192,,,133.2,,,49.43,,,,,,,,,,,693790.0,7.766,,,,,,,,,,,,,,451.0,0.0,0.0,171.0,39.0,0.0,0.0,115.0,104.0,161.0,47.0,637.0,106.16666666666667
105,Kazakhstan,Asia - Central,Asia,Europe & Central Asia,1956,[1956],,,,,4.5489999999999995,,-7.0,,,,,,,,,,8527.501240000001,,,,,,56.659,,,,,,,,,,,8370674.0,3.072,,,,,,,,,,,,,,,0.0,0.0,54.0,82.0,0.0,0.0,55.0,81.0,183.0,0.0,455.0,91.0
106,Kenya,Africa - Eastern,Africa,Sub-Saharan Africa,1956,[1956],,,,,7.7,0.309202676,,,,,,,,,,,1882.925143,,,139.7,,,43.894,,,,,,,,,,,7186225.0,12.382,,,,,,,,,,,,,,2222.0,0.0,0.0,184.0,0.0,0.0,0.0,151.0,128.0,144.0,74.0,681.0,136.2
107,Kiribati,Oceania,Oceania,East Asia & Pacific,1956,[1956],,,,,6.662000000000001,,,,,,,,,,,,6192.534505,,,,,,45.099,,,,,,,,,,,29649.0,40.839,,,,,,,,,,,,,,,0.0,0.0,134.0,0.0,0.0,0.0,79.0,118.0,89.0,0.0,420.0,105.0
108,Kuwait,Asia - Western,Asia,Middle East & North Africa,1956,[1956],,,,,7.196000000000001,5.1470382269999995,,,,,,,,,,,237362.6006,,,,,,56.813,,,,,,,,,,,202317.0,11.355,,,,,,,,,,,,,,1041.333333,0.0,0.0,167.0,0.0,0.0,0.0,1.0,80.0,149.0,61.0,458.0,91.6
109,Kyrgyzstan,Asia - Central,Asia,Europe & Central Asia,1956,[1956],,,,,4.715,,-7.0,,,,,,,,,,3799.1708409999997,,,,,,54.415,,,,,,,,,,,1946540.0,,,,,,,,,,,,,,,,0.0,0.0,55.0,82.0,0.0,0.0,117.0,88.0,0.0,0.0,342.0,85.5
110,Latvia,Europe - Northern,Europe,Europe & Central Asia,1956,[1956],,,,,1.97,,-7.0,,,,,,,,,,7527.994895000001,,,,,,66.396,,,,,,,,,,,2035877.0,31.515,,,,,,,,,,,,,,,0.0,0.0,1.0,82.0,0.0,0.0,66.0,35.0,98.0,0.0,282.0,56.4
111,Lebanon,Asia - Western,Asia,Middle East & North Africa,1956,[1956],,,,,5.732,1.0955409520000001,2.0,,,,,,,,,,10070.68817,,,64.6,,,61.89,,,,,,,,,,,1683491.0,161.874,,,,,,,,,,,,,,1844.3333329999998,0.0,0.0,73.0,36.0,0.0,0.0,48.0,51.0,26.0,73.0,307.0,51.166666666666664
112,Lesotho,Africa - Southern,Africa,Sub-Saharan Africa,1956,[1956],,,,,5.8629999999999995,,,,,,,,,,,,658.3995951,,,153.7,,,44.248000000000005,,,,,,,,,,,799442.0,26.336,,,,,,,,,,,,,,,0.0,0.0,77.0,0.0,0.0,0.0,204.0,125.0,106.0,0.0,512.0,128.0
113,Liberia,Africa - Western,Africa,Sub-Saharan Africa,1956,[1956],,,,,6.321000000000001,0.046809905,-6.0,,,,,,,,,,1227.345523,,,221.9,,,33.832,,,,,,,,,,,1018303.0,9.144,,,,,,,,,,,,,,47.66666667,0.0,0.0,103.0,52.0,0.0,0.0,177.0,174.0,154.0,18.0,678.0,113.0
114,Libya,Africa - Northern,Africa,Middle East & North Africa,1956,[1956],,,,,7.392,0.283610168,-7.0,,,,,,,,,,6771.456798,,,,,,37.597,,,,,,,,,,,1163569.0,0.6609999999999999,,,,,,,,,,,,,,330.0,0.0,0.0,176.0,82.0,0.0,0.0,72.0,156.0,200.0,44.0,730.0,121.66666666666667
115,Liechtenstein,Europe - Western,Europe,Europe & Central Asia,1956,[1956],,,,,,,,,,,,,,,,,42255.48272,,,,,,,,,,,,,,,,,15127.0,94.544,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,49.0,0.0,53.0,26.5
116,Lithuania,Europe - Northern,Europe,Europe & Central Asia,1956,[1956],,,,,2.697,,-7.0,,,,,,,,,,13564.85315,,,,,,66.95100000000001,,,,,,,,,,,2651564.0,40.606,,,,,,,,,,,,,,,0.0,0.0,22.0,82.0,0.0,0.0,31.0,30.0,90.0,0.0,255.0,51.0
117,Luxembourg,Europe - Western,Europe,Europe & Central Asia,1956,[1956],,,,,2.17,33.84453477,,,,,,,,,,,31394.944689999997,,,,,,67.035,,,,,,,,,,,306598.0,118.561,,,,,,,,,,,,,,10376.66667,0.0,0.0,4.0,0.0,0.0,0.0,7.0,28.0,39.0,93.0,171.0,34.2
118,Macao  China,Asia - Eastern,Asia,East Asia & Pacific,1956,[1956],,,,,,,,,,,,,,,,,6526.331333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,76.0,76.0
119,Madagascar,Africa - Eastern,Africa,Sub-Saharan Africa,1956,[1956],,,,,7.3,0.06858144299999999,,,,,,,,,,,3120.059029,,,,,,38.02,,,,,,,,,,,4651404.0,7.922999999999999,,,,,,,,,,,,,,319.0,0.0,0.0,170.0,0.0,0.0,0.0,128.0,154.0,160.0,43.0,655.0,131.0
120,Malawi,Africa - Eastern,Africa,Sub-Saharan Africa,1956,[1956],,,,,6.812,,,,,,,,,,,,817.0388716,,,225.7,,,36.955,,,,,,,,,,,3232162.0,27.279,,,,,,,,,,,,,,,0.0,0.0,146.0,0.0,0.0,0.0,196.0,159.0,104.0,0.0,605.0,151.25
121,Malaysia,Asia - South Eastern,Asia,East Asia & Pacific,1956,[1956],,,,,6.261,,,,,,,,,,,,3746.6925909999995,,,81.6,,,57.032,,,,,,,,,,,7225097.0,21.904,,,,,,,,,,,,,,,0.0,0.0,101.0,0.0,0.0,0.0,118.0,79.0,116.0,0.0,414.0,103.5
122,Maldives,Asia - Southern,Asia,South Asia,1956,[1956],,,,,6.642,,,,,,,,,,,,1038.665262,,,,,,34.003,,,,,,,,,,,81492.0,273.46299999999997,,,,,,,,,,,,,,,0.0,0.0,132.0,0.0,0.0,0.0,186.0,172.0,12.0,0.0,502.0,125.5
123,Mali,Africa - Western,Africa,Sub-Saharan Africa,1956,[1956],,,,,6.604,,,,,,,,,,,,964.8445672,,,,,,27.705,,,,,,,,,,,4990311.0,4.024,,,,,,,,,,,,,,,0.0,0.0,129.0,0.0,0.0,0.0,191.0,184.0,174.0,0.0,678.0,169.5
124,Malta,Europe - Southern,Europe,Europe & Central Asia,1956,[1956],,,,,3.9410000000000003,0.944548334,,,,,,,,,,,4438.237878,,,45.6,,,66.47800000000001,,,,,,,,,,,314436.0,995.051,,,,,,,,,,,,,,297.0,0.0,0.0,45.0,0.0,0.0,0.0,106.0,34.0,5.0,40.0,230.0,46.0
125,Marshall Islands,Oceania,Oceania,East Asia & Pacific,1956,[1956],,,,,,,,,,,,,,,,,6543.429805,,,,,,,,,,,,,,,,,13987.0,77.27600000000001,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,61.0,0.0,136.0,68.0
126,Martinique,America - Central,Central and South America,America,1956,[1956],,,,,5.746,0.464133185,,,,,,,,,,,8345.287131000001,,,,,,57.934,,,,,,,,,,,252801.0,229.40200000000002,,,,,,,,,,,,,,117.33333329999999,0.0,0.0,74.0,0.0,0.0,0.0,58.0,72.0,19.0,24.0,247.0,49.4
127,Mauritania,Africa - Western,Africa,Sub-Saharan Africa,1956,[1956],,,,,6.632000000000001,,,,,,,,,,,,1650.694046,,,140.0,,,40.749,,,,,,,,,,,764349.0,0.745,,,,,,,,,,,,,,,0.0,0.0,130.0,0.0,0.0,0.0,162.0,145.0,198.0,0.0,635.0,158.75
128,Mauritius,Africa - Eastern,Africa,Sub-Saharan Africa,1956,[1956],,,,,5.872000000000001,0.374490395,,,,,,,,,,,4037.7257369999998,,,89.0,,,54.132,,,,,,,,,,,587465.0,287.973,,,,,,,,,,,,,,220.0,0.0,0.0,79.0,0.0,0.0,0.0,111.0,90.0,11.0,35.0,326.0,65.2
129,Mayotte,Africa - Eastern,Africa,Sub-Saharan Africa,1956,[1956],,,,,7.91,,,,,,,,,,,,,,,,,,51.316,,,,,,,,,,,19951.0,53.345,,,,,,,,,,,,,,,0.0,0.0,185.0,0.0,0.0,0.0,0.0,100.0,81.0,0.0,366.0,122.0
130,Mexico,America - Central,Central and South America,America,1956,[1956],,,,,6.79,1.2551819709999998,-6.0,,,,,,,,,,7907.448581000001,,,,,,54.081,,,,,,41.17896,77.04255,7.296898,,,33599909.0,17.159000000000002,,,,,2.350285,,,,,,2.9644470000000003,,,42174.0,0.0,0.0,144.0,52.0,0.0,0.0,63.0,91.0,127.0,109.0,586.0,97.66666666666667
131,Monaco,Europe - Western,Europe,Europe & Central Asia,1956,[1956],,,,,,,,,,,,,,,,,26216.14047,,,,,,,,,,,,,,,,,20737.0,13917.45,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,9.0,4.5
132,Mongolia,Asia - Eastern,Asia,East Asia & Pacific,1956,[1956],,,,,6.037000000000001,0.789297914,-7.0,,,,,,,,,,1769.1012230000001,,,,,,45.013000000000005,,,,,,,,,,,873350.0,0.5579999999999999,,,,,,,,,,,,,,689.3333332999999,0.0,0.0,88.0,82.0,0.0,0.0,158.0,120.0,201.0,56.0,705.0,117.5
133,Montenegro,Europe - Southern,Europe,Europe & Central Asia,1956,[1956],,,,,3.863,,-7.0,,,,,,,,,,6367.9015420000005,,,,,,61.255,,,,,,,,,,,436342.0,31.592,,,,,,,,,,,,,,,0.0,0.0,44.0,82.0,0.0,0.0,77.0,55.0,97.0,0.0,355.0,71.0
134,Montserrat,America - Central,Central and South America,America,1956,[1956],,,,,,,,,,,,,,,,,7836.503572,,,,,,,,,,,,,,,,,13890.0,136.17600000000002,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,34.0,0.0,98.0,49.0
135,Morocco,Africa - Northern,Africa,Middle East & North Africa,1956,[1956],,,,,6.819,0.338541869,-5.0,,,,,,,,,,3356.8607079999997,,,154.6,,,46.873999999999995,,,,,,,,,,,10408363.0,23.308000000000003,,,,,,,,,,,,,,3523.666667,0.0,0.0,147.0,48.0,0.0,0.0,126.0,114.0,113.0,79.0,627.0,104.5
136,Mozambique,Africa - Eastern,Africa,Sub-Saharan Africa,1956,[1956],,,,,6.6,0.21910606800000001,,,,,,,,,,,988.041558,,,,,,33.056,,,,,,,,,,,7095498.0,8.852,,,,,,,,,,,,,,1554.666667,0.0,0.0,127.0,0.0,0.0,0.0,189.0,175.0,156.0,69.0,716.0,143.2
137,Myanmar,Asia - South Eastern,Asia,East Asia & Pacific,1956,[1956],,,,,5.989,0.086072502,8.0,,,,,,,,,,1105.742758,,,,,,39.96,,,,,,,,,,,19255085.0,28.46,,,,,,,,,,,,,,1657.333333,0.0,0.0,85.0,25.0,0.0,0.0,181.0,148.0,101.0,72.0,612.0,102.0
138,Namibia,Africa - Southern,Africa,Sub-Saharan Africa,1956,[1956],,,,,6.069,,,,,,,,,,,,5174.555745000001,,,,,,44.263000000000005,,,,,,,,,,,549482.0,0.667,,,,,,,,,,,,,,,0.0,0.0,91.0,0.0,0.0,0.0,91.0,124.0,199.0,0.0,505.0,126.25
139,Nauru,Oceania,Oceania,East Asia & Pacific,1956,[1956],,,,,,,,,,,,,,,,,7542.293898000001,,,,,,,,,,,,,,,,,3760.0,179.048,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,24.0,0.0,89.0,44.5
140,Nepal,Asia - Southern,Asia,South Asia,1956,[1956],,,,,5.992999999999999,0.005242973000000001,-7.0,,,,,,,,,,1208.616417,,,227.2,,,36.834,,,,,,,,,,,9091534.0,61.771,,,,,,,,,,,,,,47.66666667,0.0,0.0,86.0,82.0,0.0,0.0,178.0,161.0,73.0,18.0,598.0,99.66666666666667
141,Netherlands,Europe - Western,Europe,Europe & Central Asia,1956,[1956],,,,,3.05,6.0181771479999995,10.0,,,,,,,,,,18989.9806,,,18.9,,,72.54,,,,,,0.16684100000000002,0.2868564,0.050158600000000005,,,10822380.0,260.60400000000004,,,,,2.470758,,13.625,,,,14.01149,,,65131.0,0.0,0.0,32.0,20.0,0.0,0.0,21.0,4.0,13.0,114.0,204.0,34.0
142,Netherlands Antilles,Europe - Western,Europe,America,1956,[1956],,,,,5.33,,,,,,,,,,,,12196.905840000001,,,,,,63.43,,,,,,,,,,,125099.0,156.374,,,,,,,,,,,,,,,0.0,0.0,61.0,0.0,0.0,0.0,34.0,43.0,28.0,0.0,166.0,41.5
143,New Caledonia,Oceania,Oceania,East Asia & Pacific,1956,[1956],,,,,5.223,16.79099104,,,,,,,,,,,25904.73336,,,,,,53.504,,,,,,,,,,,69442.0,3.738,,,,,,,,,,,,,,1166.0,0.0,0.0,60.0,0.0,0.0,0.0,9.0,96.0,176.0,65.0,406.0,81.2
144,New Zealand,Oceania,Oceania,East Asia & Pacific,1956,[1956],,,,,3.47462,4.436054152,10.0,,,,,,,,,,24373.40551,,,24.8,,,70.74,,,,,,0.46528679999999994,0.5044407,0.4296038,,,2182946.0,8.068999999999999,,,,,4.445047,,,,,,16.18586,,,9683.666667,0.0,0.0,38.0,20.0,0.0,0.0,12.0,6.0,159.0,91.0,326.0,54.333333333333336
145,Nicaragua,America - Central,Central and South America,America,1956,[1956],,,,,7.497000000000001,0.24262811,-8.0,,,,,,,,,,6577.7788740000005,,,139.3,,,44.474,,,,,,,,,,,1556566.0,11.974,,,,,,,,,,,,,,377.6666667,0.0,0.0,178.0,86.0,0.0,0.0,74.0,122.0,147.0,46.0,653.0,108.83333333333333
146,Niger,Africa - Western,Africa,Sub-Saharan Africa,1956,[1956],,,,,6.9479999999999995,,,,,,,,,,,,1641.45409,,,,,,35.188,,,,,,,,,,,2911882.0,2.298,,,,,,,,,,,,,,,0.0,0.0,156.0,0.0,0.0,0.0,163.0,169.0,187.0,0.0,675.0,168.75
147,Nigeria,Africa - Western,Africa,Sub-Saharan Africa,1956,[1956],,,,,6.354,0.071210098,,,,,,,,,,,1082.520384,,,,,,35.368,,,,,,,,,,,42325458.0,45.818000000000005,,,,,,,,,,,,,,3014.0,0.0,0.0,105.0,0.0,0.0,0.0,184.0,168.0,86.0,78.0,621.0,124.2
148,Niue,Oceania,Oceania,East Asia & Pacific,1956,[1956],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4702.0,18.085,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,125.0,125.0
149,North Korea,Asia - Eastern,Asia,East Asia & Pacific,1956,[1956],,,,,,0.912662161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.559,,,,,,,,,,,,,,8972.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,90.0,147.0,73.5
150,Northern Mariana Islands,Oceania,Oceania,East Asia & Pacific,1956,[1956],,,,,,,,,,,,,,,,,4881.514974000001,,,,,,,,,,,,,,,,,8427.0,18.162,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,122.0,0.0,220.0,110.0
151,Norway,Europe - Northern,Europe,Europe & Central Asia,1956,[1956],,,,,2.86,3.459533586,10.0,,,,,,,,,,10399.981829999999,,,20.5,,,73.49,,,,,,0.38799920000000004,0.39840359999999997,0.38180549999999996,,,3458366.0,8.979,,,,,3.942827,,,,,,8.810077,,,11964.33333,0.0,0.0,27.0,20.0,0.0,0.0,47.0,1.0,155.0,96.0,346.0,57.666666666666664
152,Oman,Asia - Western,Asia,Middle East & North Africa,1956,[1956],,,,,7.251,,-6.0,,,,,,,,,,2155.839893,,,,,,39.232,,,,,,,,,,,511231.0,1.652,,,,,,,,,,,,,,,0.0,0.0,169.0,52.0,0.0,0.0,144.0,151.0,191.0,0.0,707.0,141.4
153,Pakistan,Asia - Southern,Asia,South Asia,1956,[1956],,,,,6.6,,8.0,,,,,,,,,,733.7974462000001,,,214.7,,,42.357,,,,,,,,,,,41973583.0,52.724,,,,,,,,,,,,,,,0.0,0.0,127.0,25.0,0.0,0.0,201.0,137.0,82.0,0.0,572.0,114.4
154,Palau,Oceania,Oceania,East Asia & Pacific,1956,[1956],,,,,,,,,,,,,,,,,12477.03135,,,,,,,,,,,,,,,,,8525.0,18.573,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,121.0,0.0,154.0,77.0
155,Panama,America - Central,Central and South America,America,1956,[1956],,,,,5.867999999999999,0.630781403,4.0,,,,,,,,,,2750.551149,,,74.4,,,58.696999999999996,,,,,,,,,,,1005631.0,13.317,,,,,,,,,,,,,,634.3333332999999,0.0,0.0,78.0,34.0,0.0,0.0,134.0,67.0,139.0,54.0,506.0,84.33333333333333
156,Papua New Guinea,Oceania,Oceania,East Asia & Pacific,1956,[1956],,,,,6.254,0.069461509,,,,,,,,,,,1057.259076,,,148.3,,,36.385,,,,,,,,,,,1847546.0,3.992,,,,,,,,,,,,,,128.3333333,0.0,0.0,100.0,0.0,0.0,0.0,185.0,163.0,175.0,25.0,648.0,129.6
157,Paraguay,America - South,Central and South America,America,1956,[1956],,,,,6.51,0.11527894300000001,-9.0,,,,,,,,,,2006.1816079999999,,,63.6,,,63.051,,,,,,,,,,,1717573.0,4.223,,,,,,,,,,,,,,198.0,0.0,0.0,117.0,93.0,0.0,0.0,147.0,46.0,170.0,34.0,607.0,101.16666666666667
