,Country,Region-Geo,Continent,Region,Year,Year_cat,AgriculturalLand,BodyMassIndex_M,BodyMassIndex_F,Cellphones,ChildrenPerWoman,CO2Emissions,DemocracyScore,EnergyUsePerPerson,Exports,Femalesaged25to54labourforceparticipationrate,Forestarea,GDPpercapita,Governmenthealthspendingperpersontotal,Hightotechnologyexports,Hourlycompensation,Imports,IncomePerPerson,Incomeshareofpoorest10pct,Incomeshareofrichest10pct,Infantmortality,Inflation,Internetusers,LifeExpectancy,Literacyrateadulttotal,Literacyrateyouthtotal,Longtermunemploymentrate,Medianage,MedicalDoctors,Murder,Murderedmen,Murderedwomen,Oilconsumptionperperson,Populationgrowth,Populationtotal,Populationdensity,Poverty,Ratioofgirlstoboysinprimaryandsecondaryeducation,Renewablewater,Residentialelectricityuseperperson,Suicideage15to29,Taxrevenue,Teenfertilityrate,TotalGDPUS,TotalhealthspendingperpersonUS,Tradebalance,Trafficdeaths,UrbanpopulationTotal,Urbanpopulationgrowth,YearlyCO2emission,RankTotalGDPUS,RankAgriculturalLand,RankChildrenPerWoman,RankDemocracyScore,RankExports,RankImports,RankIncomePerPerson,RankLifeExpectancy,RankPopulationdensity,RankYearlyCO2emission,TotalRankValue,AverageRanking
48,Cuba,America - Central,Central and South America,America,2008,[2008],61.34911687,25.06867,26.576140000000002,2.944340083,1.4980000000000002,2.644174835,-7.0,0.932904822,20.56763948,,,4337.776952,557.0487717999999,,,24.34965513,18519.89044,,,4.9,-0.344016256,12.94,78.358,,,,,,,,,,-0.015814983,11266905.0,101.631,,98.507,,528.7873496999999,,,45.0,48873320833.0,584.6386615,-3.78201565,,75.369,-0.117926851,29791.66667,56.0,37.0,30.0,144.0,137.0,15.0,87.0,34.0,85.0,123.0,748.0,74.8
49,Cyprus,Asia - Western,Asia,Europe & Central Asia,2008,[2008],12.44588745,27.41899,25.92587,94.40464772,1.493,7.94273481,10.0,2.401262394,45.43876902,,,15620.66611,796.0664682999999,30.44966444,,56.18672991,51801.24839,,,3.3,5.0570414260000005,42.31,79.045,,,,,,,,,,1.305982783,1077001.0,116.42,,100.065,,2123.762863,,52.38874264,6.0,12388312912.0,1917.63775,-10.747960899999999,,69.9642,1.554131456,8554.333333,90.0,161.0,29.0,33.0,67.0,101.0,34.0,26.0,75.0,99.0,715.0,71.5
50,Czech Republic,Europe - Eastern,Europe,Europe & Central Asia,2008,[2008],54.93851133,27.905240000000003,26.513479999999998,,1.4340000000000002,,8.0,,,,,,,13.55655373,,72.53958667,46589.75265,,,,,,77.26,,,,,,,,,0.954481771,,10377359.0,,,,,1438.7804119999998,8.749035000000001,14.82718595,11.0,,,4.5538702419999995,,,,,0.0,55.0,23.0,64.0,0.0,132.0,39.0,42.0,0.0,0.0,355.0,59.166666666666664
51,Denmark,Europe - Northern,Europe,Europe & Central Asia,2008,[2008],62.88003771,26.13287,25.106270000000002,119.27625719999999,1.8923,8.521498021000001,10.0,3.4950989519999998,54.734843299999994,,,32320.100539999996,5390.313138,15.57597264,,51.56215776,69258.2024,,,3.6,4.231711987,85.07712240000001,78.408,,,,,,,,,1.6240664530000002,0.58754759,5497312.0,127.566,,101.71799999999999,,1884.2993420000003,,34.73132963,6.2,178000000000.0,6345.456782,3.17268554,,86.4194,0.8050963729999999,46845.33333,28.0,33.0,53.0,33.0,47.0,90.0,22.0,32.0,69.0,133.0,540.0,54.0
52,Djibouti,Africa - Eastern,Africa,Middle East & North Africa,2008,[2008],73.38222606,23.38403,24.38177,13.18878589,3.755,0.612799524,2.0,,,,,869.0854807,56.08224869,,,,4211.371645,,,73.0,9.523655216,2.26,59.292,,,,,,,,,,1.909456281,855636.0,36.881,,79.987,,,,,22.0,743620824.3,82.4769433,,,76.9038,1.971370956,524.3333333,157.0,14.0,139.0,105.0,0.0,0.0,143.0,154.0,149.0,33.0,894.0,111.75
53,Dominica,America - Central,Central and South America,America,2008,[2008],30.66666667,24.5727,28.7839,133.5113485,,1.88285235,,,35.12263621,,,6071.023247,204.20661280000002,0.44923216200000005,,61.92300493,19964.33605,,,12.2,1.10665931,41.16,,,,,,,,,,,-0.40265661,68159.0,90.758,,100.375,,,,,,417737931.8,328.0999276,-27.77800976,,66.99600000000001,-0.354881154,128.3333333,162.0,121.0,0.0,0.0,92.0,115.0,78.0,0.0,90.0,12.0,670.0,95.71428571428571
54,Dominican Republic,America - Central,Central and South America,America,2008,[2008],50.64155629,25.196679999999997,26.87005,,2.6519999999999997,,8.0,,,,,,,5.332250931,,39.23876391,12391.38216,,,,,,72.286,,,,,,,,,,,9664948.0,,,,,457.64484230000005,,14.92904853,108.0,,,-13.75262758,,,,,0.0,64.0,109.0,64.0,0.0,60.0,104.0,95.0,0.0,0.0,496.0,82.66666666666667
55,East Germany,Europe - Eastern,Europe,Europe & Central Asia,2008,[2008],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16384470.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
56,Ecuador,America - South,Central and South America,America,2008,[2008],29.9766468,25.58841,27.062690000000003,83.12367590000001,2.728,2.110517801,5.0,0.7844938440000001,37.86205653,,,1710.5330600000002,71.6382421,3.721286731,,37.79025232,14183.471730000001,,,22.2,11.08580283,18.8,75.172,,,,,,,,,0.660192335,1.4836908030000002,14056740.0,49.571999999999996,13.02,101.51100000000001,,314.8261997,,,82.0,24044518482.0,270.0646005,0.071804206,,65.5606,2.481936235,29667.0,72.0,123.0,113.0,96.0,84.0,52.0,100.0,58.0,132.0,122.0,952.0,95.2
57,Egypt,Africa - Northern,Africa,Middle East & North Africa,2008,[2008],3.558189763,26.732429999999997,30.099970000000003,52.71313013,2.9539999999999997,2.685046111,-3.0,0.917523723,33.04299274,,,1858.8584469999998,42.71494519,0.971248545,,38.63763261,11524.518890000001,,,21.6,12.20398446,18.01,70.042,,,,,,,,,0.41645335200000005,1.779877801,78323298.0,78.21,15.43,,,536.7604507,0.08624,15.32052485,45.0,146000000000.0,101.233189,-5.5946398660000005,,43.2358,1.940985218,210301.6667,36.0,183.0,122.0,120.0,97.0,58.0,108.0,110.0,100.0,169.0,1103.0,110.3
58,El Salvador,America - Central,Central and South America,America,2008,[2008],74.95173745,26.36751,27.84092,113.3951848,2.319,1.063577322,7.0,0.7339851620000001,26.88162008,,,2629.9379050000002,128.29494,4.268698339,,49.698567499999996,11654.35322,,,16.4,5.254720102,10.08,71.41,83.95130498,95.95747390000001,,,1.5959999999999999,,,,,0.470300681,6129628.0,291.318,14.03,98.76799999999999,,256.0991513,,14.31851057,81.0,16120541019.0,215.9348711,-22.81694741,,63.2272,1.30633884,6519.333333,82.0,11.0,86.0,78.0,119.0,84.0,106.0,105.0,36.0,91.0,798.0,79.8
59,Equatorial Guinea,Africa - Central,Africa,Sub-Saharan Africa,2008,[2008],11.051693400000001,23.7664,24.528370000000002,27.17690808,5.314,7.26881636,-5.0,,78.80650079,,,8603.111686,418.35472749999997,,,31.55808998,30119.181419999997,,,80.8,23.68635997,1.82,50.347,,,,,,,,,,2.81600494,662327.0,23.612,,,,,,,121.0,5697997258.0,750.7492863,47.25471255,,39.1522,3.0522859280000003,4814.333333,114.0,164.0,169.0,130.0,16.0,36.0,56.0,174.0,160.0,82.0,1101.0,110.1
60,Eritrea,Africa - Eastern,Africa,Middle East & North Africa,2008,[2008],74.97029703,20.885089999999998,21.082320000000003,2.195665263,5.162999999999999,0.08374564400000001,-7.0,0.136885523,4.434495759,,,146.8084041,5.38802777,,,26.13430726,1124.029866,,,42.4,16.08673675,4.06,60.236000000000004,,,,,,,,,,3.057056175,4947521.0,42.071000000000005,,77.315,,20.28813109,,,64.0,726337662.3,10.65961855,-21.6998115,,20.162,4.904186655,414.3333333,158.0,10.0,163.0,144.0,157.0,17.0,189.0,149.0,143.0,28.0,1158.0,115.8
61,Eritrea and Ethiopia,Africa - Eastern,Africa,Middle East & North Africa,2008,[2008],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83282565.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
62,Estonia,Europe - Northern,Europe,Europe & Central Asia,2008,[2008],21.39655579,26.264459999999996,25.185979999999997,121.034985,1.619,13.69524157,9.0,4.05787234,71.04791469999999,,,6783.903384,836.0005607999999,5.4015081920000005,,75.62248279,37967.55305,,,4.2,5.327443615,70.65738833,73.23,,,,,3.409,,,,,-0.074337887,1342145.0,29.759,,101.05,,1411.230532,15.890920000000001,15.08664167,21.0,9140619358.0,1057.761804,-4.130706506,,69.4466,-0.063969672,18381.0,98.0,145.0,34.0,47.0,23.0,139.0,47.0,84.0,157.0,115.0,889.0,88.9
63,Ethiopia,Africa - Eastern,Africa,Sub-Saharan Africa,2008,[2008],34.513000000000005,20.247,20.71463,2.46018263,5.193,0.08949008300000001,1.0,0.395909374,11.40412621,,,190.8632151,7.28726668,2.624200245,,30.83498027,1531.8824240000001,,,57.3,30.31248562,0.45,59.673,,,,,,,,,,2.199031881,79446419.0,71.943,,85.094,,15.05623591,,,68.0,15292022591.0,14.04323536,-19.43085406,,16.3342,3.50169688,7109.666667,83.0,110.0,166.0,106.0,154.0,35.0,182.0,153.0,108.0,94.0,1191.0,119.1
64,Faeroe Islands,Europe - Northern,Europe,Europe & Central Asia,2008,[2008],2.158273381,,,112.88762679999999,,14.56194141,,,,,,,,4.794033861,,,,,,,,75.57,,,,,,,,,,,0.05145674099999999,48597.0,34.736999999999995,,,,,,,,,,,,40.468,0.618943117,707.6666667000001,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,43.0,381.0,127.0
65,Falkland Islands (Malvinas),Europe - Northern,Europe,America,2008,[2008],,,,,,19.6012919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24600000000000002,,,,,,,,,,,,,,58.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,4.0,209.0,104.5
66,Fiji,Oceania,Oceania,East Asia & Pacific,2008,[2008],23.42638205,26.53078,29.339409999999997,71.11945579,2.736,1.282125745,-4.0,,51.22439976,,,2296.09836,115.54308909999999,3.080455675,,72.17012527,8371.994523000001,,,19.1,3.2936451819999997,13.0,68.903,,,,,,,,,,0.998746775,843651.0,46.167,,103.089,,,,,45.0,1936934580.0,153.0510915,-20.94572551,,51.0506,1.771944476,1081.666667,138.0,140.0,114.0,127.0,55.0,131.0,121.0,117.0,135.0,48.0,1126.0,112.6
67,Finland,Europe - Northern,Europe,Europe & Central Asia,2008,[2008],7.555116815,26.733390000000004,25.58418,128.47198840000001,1.85,10.54824622,10.0,6.638822531000001,46.83470674,,,28789.54385,3166.920942,17.20822721,,43.08235041,66324.80547,,,2.7,2.9452945789999996,83.71621739,79.699,,,,,2.735,,,,1.981102203,0.465549285,5316334.0,15.722000000000001,,102.26100000000001,,4036.953993,17.47682,21.22098347,8.7,153000000000.0,4253.864436,3.752356331,,83.2968,0.6224610629999999,56078.0,34.0,174.0,47.0,33.0,60.0,72.0,25.0,21.0,171.0,143.0,780.0,78.0
68,France,Europe - Western,Europe,Europe & Central Asia,2008,[2008],53.53503999,25.853289999999998,24.82949,93.35504274,1.973,6.070348367999999,9.0,4.1136215389999995,26.94885927,,,23366.402619999997,3839.0048469999997,19.97045065,,29.05361317,60919.44264,,,3.6,2.542074026,68.18519055,81.25399999999999,,,,,3.497,,,,1.4843712669999998,0.558432414,62098413.0,112.59899999999999,,99.575,,2539.7532730000003,,21.67080909,7.0,1500000000000.0,4940.962108,-2.104754036,,83.7594,1.4395777930000002,376959.0,6.0,58.0,62.0,47.0,118.0,27.0,29.0,6.0,77.0,177.0,607.0,60.7
69,French Guiana,America - South,Central and South America,America,2008,[2008],,,,,3.2569999999999997,3.150988265,,,,,,,,,,,,,,,,,76.009,,,,,,,,,,,219931.0,2.444,,,,,,,,,,,,,,693.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,49.0,202.0,41.0,419.0,104.75
70,French Polynesia,Oceania,Oceania,East Asia & Pacific,2008,[2008],12.29508197,30.867520000000003,32.06648,70.74366544,2.156,3.354237465,,,,,,,,16.02319771,,,52702.50293,,,,,33.87,75.109,,,,,,,,,,1.215487519,264541.0,66.135,,,,,,,51.0,,,,,51.5636,1.076338862,887.3333332999998,0.0,162.0,77.0,0.0,0.0,0.0,32.0,60.0,118.0,45.0,494.0,82.33333333333333
71,Gabon,Africa - Central,Africa,Sub-Saharan Africa,2008,[2008],19.947995499999998,24.0762,25.95121,89.63600885,4.275,1.55484,-4.0,1.3717088069999999,66.56721409,,,4161.431603,115.08569250000001,17.40172346,,32.00687798,24906.78125,,,47.8,14.66683049,6.21,61.43,,,,,,,,,,1.856246192,1450310.0,5.417999999999999,,,,537.1047381,,,88.0,6035623996.0,263.3327643,34.56033611,,84.9004,2.409952754,2255.0,111.0,148.0,146.0,127.0,29.0,38.0,64.0,144.0,192.0,63.0,1062.0,106.2
72,Gambia,Africa - Western,Africa,Sub-Saharan Africa,2008,[2008],65.5,21.65029,24.82101,71.27504497,5.797999999999999,0.25100232899999997,-5.0,,23.45294726,,,615.0835921,12.65679575,14.32911413,,48.28559211,1478.670847,,,52.6,4.4731468219999995,6.88,57.588,,,,,0.038,,,,,2.77325281,1636107.0,144.852,,100.765,,,,,75.0,1075628982.0,26.37122177,-18.646875,,55.242,4.061336426,410.6666667,150.0,27.0,174.0,130.0,135.0,83.0,183.0,159.0,61.0,27.0,1129.0,112.9
73,Georgia,Asia - Western,Asia,Europe & Central Asia,2008,[2008],36.30738236,25.54942,26.45014,62.7008583,1.788,1.4194297790000001,6.0,0.685393389,28.61997221,,,1249.004619,51.83188353,2.6878531839999997,,58.40357734,8691.31155,,,20.4,9.707409287,10.03356073,73.59899999999999,,,,,,,,,,-0.107157931,4394018.0,63.042,32.21,96.65899999999999,,617.9255517999999,,23.80935867,44.0,5475261546.0,261.8769209,-29.78360513,,52.6332,-0.003747665,6237.0,115.0,105.0,43.0,89.0,112.0,110.0,119.0,77.0,122.0,90.0,982.0,98.2
74,Germany,Europe - Western,Europe,Europe & Central Asia,2008,[2008],48.53856524,27.165090000000003,25.73903,127.94509640000001,1.368,9.537169835,10.0,4.068953992,48.15223543,,,25620.07539,3611.940942,13.30471851,,41.83765866,66314.48792,,,3.6,0.7737664879999999,78.34689488,80.06,,,,,3.531,,,,1.43432084,-0.190142845,82475271.0,231.00900000000001,,97.941,,1693.891898,,11.86150861,10.0,2100000000000.0,4718.159173,6.232112539,,73.631,-0.06511734799999999,786580.6667,4.0,67.0,10.0,33.0,58.0,70.0,26.0,16.0,44.0,188.0,516.0,51.6
75,Ghana,Africa - Western,Africa,Sub-Saharan Africa,2008,[2008],68.11989101,22.842470000000002,24.33014,49.7349659,4.188,0.366600849,8.0,0.38504935700000004,25.02942973,,,336.35184019999997,39.76349477,1.429704729,,44.48471928,2782.374066,,,53.6,20.20210176,4.27,60.051,,,,,0.11,,,,,2.4003503719999997,23264176.0,97.53,,95.819,,97.24649212,,13.89595262,69.0,7816530776.0,68.51149554,-19.45528955,,49.8066,3.824309565,8528.666667,104.0,24.0,144.0,64.0,125.0,76.0,160.0,151.0,88.0,98.0,1034.0,103.4
76,Gibraltar,Europe - Southern,Europe,Europe & Central Asia,2008,[2008],,,,,,14.39774189,,,,,,,,,,,,,,,,,,,,,,,,,,,,29287.0,4881.167,,,,,,,,,,,,,,421.66666669999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,32.0,16.0
77,Greece,Europe - Southern,Europe,Europe & Central Asia,2008,[2008],63.84018619,26.33786,24.92026,122.20665829999999,1.459,8.661884968999999,10.0,2.706980292,24.13023643,,,14711.610490000001,1845.3351690000002,9.31395472,,38.55507109,54512.93474,,,4.1,4.720160003,38.385994399999994,79.89,,,,,6.042999999999999,,,,1.897836192,0.39528613799999995,11291807.0,85.572,,,,1690.718434,1.976162,20.35932235,12.0,165000000000.0,3078.408214,-14.41034919,,60.8578,0.692484694,97808.33333,30.0,30.0,26.0,33.0,132.0,55.0,31.0,19.0,95.0,157.0,608.0,60.8
78,Greenland,America - North,North America,America,2008,[2008],0.572542332,26.01359,26.680190000000003,97.3812307,2.247,10.04355892,,,,,,21937.29475,,,,,75739.79102,,,,-23.48173174,63.92298573,,,,,,,,,,,-0.40218687700000005,57317.0,0.026000000000000002,,,,,,,53.2,1235683939.0,,,,83.773,-0.037443377,575.6666667000001,146.0,191.0,83.0,0.0,0.0,0.0,17.0,0.0,206.0,36.0,679.0,113.16666666666667
79,Grenada,America - Central,Central and South America,America,2008,[2008],35.29411765,25.179879999999997,27.31948,57.86758964,2.282,2.368487864,,,22.80187018,,,6487.66739,213.8970216,11.05681048,,54.47435273,18597.69525,,,12.2,7.151139968,23.18,72.064,,,,,,,,,,0.342844786,103723.0,301.52,,93.056,,,,,41.0,614414707.2,474.0900717,-32.83971861,,38.1942,1.156214325,245.66666669999998,160.0,106.0,84.0,0.0,136.0,96.0,86.0,98.0,33.0,23.0,822.0,91.33333333333333
80,Guadeloupe,America - Central,Central and South America,America,2008,[2008],,,,,2.1319999999999997,3.81770775,,,,,,,,,,,,,,,,,79.548,,,,,,,,,,,455247.0,267.007,,,,,,,,,,,,,,1738.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,24.0,38.0,56.0,193.0,48.25
81,Guam,Oceania,Oceania,East Asia & Pacific,2008,[2008],35.18518519,,,,2.529,,,,,,,,,,,,,,,,,48.41870215,77.505,,,,,,,,,,1.263517463,175538.0,319.741,,,,,,,51.0,,,,,93.1456,1.278763575,,0.0,108.0,101.0,0.0,0.0,0.0,0.0,41.0,31.0,0.0,281.0,70.25
82,Guatemala,America - Central,Central and South America,America,2008,[2008],39.36170213,25.29947,26.84324,109.18711670000002,4.119,0.911923193,8.0,0.5957954679999999,24.71826452,,,1892.332607,68.5392064,4.202769097,,39.40697228,10523.421240000001,,,30.1,9.440697064,8.3,70.488,,,,,,,,,,2.454894662,13690846.0,125.73200000000001,,93.693,,187.3248822,,11.27381312,106.0,25907634307.0,198.5067007,-14.68870777,,48.4656,3.348579366,12485.0,67.0,95.0,143.0,64.0,127.0,62.0,113.0,106.0,71.0,109.0,957.0,95.7
83,Guernsey,Europe - Northern,Europe,Europe & Central Asia,2008,[2008],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65726.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
84,Guinea,Africa - Western,Africa,Sub-Saharan Africa,2008,[2008],57.95214065,22.52449,22.45206,28.7683686,5.343,0.1269644,-1.0,,34.93271676,,,398.9990312,3.60337113,0.117730555,,38.63635161,1941.803749,,,75.0,14.10684796,0.92,54.495,,,,,,,,,,1.959537216,9559110.0,38.881,,76.89,,,,,153.0,5404776604.0,25.97621308,-5.305472505,,34.1188,3.211820845,1213.666667,116.0,46.0,170.0,113.0,95.0,57.0,174.0,163.0,148.0,51.0,1133.0,113.3
85,Guinea-Bissau,Africa - Western,Africa,Sub-Saharan Africa,2008,[2008],57.965860600000006,21.64338,22.92809,34.40437432,5.247000000000001,0.19420944,6.0,,,,,157.74550969999999,5.07197533,,,,1164.875067,,,89.6,10.46117117,2.354888711,53.1,,,,,0.045,,,,,2.054730676,1453757.0,40.242,,,,,,,108.0,229323638.9,33.13959396,,,41.75,3.830890461,282.3333333,167.0,45.0,167.0,89.0,0.0,0.0,187.0,166.0,145.0,24.0,990.0,123.75
86,Guyana,America - South,Central and South America,America,2008,[2008],8.509017018,23.68465,26.470190000000002,59.57718294,2.7430000000000003,2.073415312,6.0,,,,,1126.9716449999999,139.39282849999998,0.110721162,,,7339.569213,,,31.9,9.020371707999999,18.2,65.317,,,,,,,,,,0.201112714,751578.0,3.4960000000000004,,105.198,,,,,65.0,847007094.8,153.5078345,,,28.3098,0.203232143,1558.333333,154.0,170.0,115.0,89.0,0.0,0.0,129.0,136.0,193.0,54.0,1040.0,130.0
87,Haiti,America - Central,Central and South America,America,2008,[2008],64.22351234,23.66302,23.27785,32.86658672,3.5,0.250059947,5.0,0.284842588,12.73115448,,,390.20997810000006,8.92405727,,,44.19130851,2383.672237,,,61.6,12.89485194,7.6,60.911,,,,,,,,,,1.322122347,9736332.0,350.85900000000004,,,,9.192394708,,,45.0,3799503074.0,35.33440734,-31.46015404,,48.8268,4.614950444,2434.666667,126.0,29.0,133.0,96.0,152.0,75.0,168.0,146.0,26.0,66.0,1017.0,101.7
88,Holy See,Europe - Southern,Europe,Europe & Central Asia,2008,[2008],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.0,1022.727,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0
89,Honduras,America - Central,Central and South America,America,2008,[2008],28.456519800000002,25.10872,26.73191,85.04628809,3.273,1.165361358,7.0,0.636409173,51.32528053,,,1440.680055,70.81831128,,,84.42368859999999,7241.9984269999995,,,22.5,7.790484515,9.6,72.235,,,,,,,,,,1.990487083,7302742.0,65.152,32.61,107.337,,278.739635,,16.13051871,92.0,10520914743.0,115.68858449999999,-33.09840808,,50.4058,3.1590594380000003,8510.333333,95.0,129.0,129.0,78.0,54.0,146.0,131.0,97.0,120.0,97.0,1076.0,107.6
90,Hong Kong China,Asia - Eastern,Asia,East Asia & Pacific,2008,[2008],,,,,,,,,,,,35210.310489999996,,,,,81542.74562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,13.0
91,Hungary,Europe - Eastern,Europe,Europe & Central Asia,2008,[2008],64.61332441,27.115679999999998,25.97839,121.9746762,1.3330000000000002,5.452865857999999,10.0,2.635779983,81.65984188,,,5947.158309,794.0160016,23.30431461,,81.20562055,35844.54335,,,6.2,5.275909336000001,55.9090561,73.48,,,,,3.097,,,,0.77211016,-0.175097367,10021886.0,107.725,,98.316,,1154.179932,8.878175,23.67244063,20.0,59698693168.0,1118.725978,0.45422133,,67.925,0.5933982489999999,54648.0,52.0,28.0,5.0,33.0,14.0,143.0,49.0,79.0,81.0,141.0,625.0,62.5
92,Iceland,Europe - Northern,Europe,Europe & Central Asia,2008,[2008],22.75311721,27.206870000000002,26.02599,108.4515203,2.1180000000000003,7.140573262,,16.86846831,44.39983918,,,37927.11904,4117.228351,40.74828151,,47.11891975,75843.90701,,,2.1,11.83592812,89.06540354,81.846,,,,,3.9339999999999997,,,,3.051508694,1.859572171,310666.0,3.016,,101.902,,2826.044873,,24.30172447,15.0,12048292689.0,4929.152945000001,-2.7682062710000004,,93.3892,1.98536172,2218.333333,91.0,143.0,73.0,0.0,70.0,80.0,16.0,3.0,199.0,62.0,737.0,81.88888888888889
93,India,Asia - Southern,Asia,South Asia,2008,[2008],60.44282404,20.95956,21.31478,29.1292787,2.6430000000000002,1.513182716,9.0,0.525737715,23.60124526,,,689.2731963,11.92058097,6.777733191,,28.91185738,5211.54185,,,50.7,8.664642299,4.38,65.07,,,,,,,,,0.113372339,1.4286269530000002,1190863679.0,362.26599999999996,,94.85,,110.7054664,,10.84010151,84.0,821000000000.0,43.12475092,-5.1100531060000005,,30.252,2.555539901,1801994.333,10.0,41.0,108.0,47.0,134.0,26.0,139.0,137.0,25.0,191.0,858.0,85.8
94,Indonesia,Asia - South Eastern,Asia,East Asia & Pacific,2008,[2008],28.70438349,21.85576,22.986929999999997,59.83296554,2.479,1.7555124030000002,8.0,0.795563971,29.80828417,,,1052.433389,24.80030645,10.90277203,,28.75311546,7373.206107999999,,,29.9,18.14975247,7.917479385,69.705,92.19230071,99.46010544,,,,,,,0.244124525,1.065195906,234951154.0,123.36200000000001,54.4,97.98299999999999,,221.96146140000002,,13.03621003,45.0,247000000000.0,53.36093578,1.0551687029999999,,48.3292,2.728893119,412459.6667,22.0,128.0,97.0,64.0,110.0,24.0,127.0,114.0,72.0,180.0,938.0,93.8
95,Iran,Asia - Southern,Asia,Middle East & North Africa,2008,[2008],29.65460072,25.310029999999998,27.236079999999998,59.48322276,1.88,8.025001472000001,-6.0,2.8192032210000004,,,,2148.230421,128.0676512,,,,23358.3786,,,18.3,17.40044738,10.24,72.445,85.01876698,98.65569605,,,,,,,1.151864361,1.188108258,72289291.0,43.86,,,,753.2098022000001,,7.556701809,29.0,155000000000.0,276.56244080000005,,,68.38600000000001,1.5925162640000001,580121.6667,33.0,124.0,50.0,135.0,0.0,0.0,70.0,93.0,140.0,187.0,832.0,104.0
96,Iraq,Asia - Western,Asia,Middle East & North Africa,2008,[2008],21.60642019,26.71017,28.411170000000002,58.78045692,4.343,3.790588886,0.0,0.942801998,,,,743.6913386,119.95366940000001,,,,6993.368385,,,31.0,31.86406898,0.988165135,68.65899999999999,,,,,,,,,,3.023599714,29821136.0,68.036,,,,,,,96.0,22443334374.0,160.73176519999998,,,66.7384,2.8272679569999997,113039.6667,75.0,144.0,147.0,110.0,0.0,0.0,132.0,118.0,114.0,160.0,1000.0,142.85714285714286
97,Ireland,Europe - Northern,Europe,Europe & Central Asia,2008,[2008],60.9667586,27.65325,26.62176,115.97248799999998,2.002,9.970978507,10.0,3.37930507,83.43857135,,,30130.64042,4019.9684810000003,25.72634234,,74.38023829,76327.82359,,,3.8,-2.332125516,64.26494271,79.94,,,,,3.187,,,,2.07472502,1.5656706409999999,4352866.0,61.942,,102.98299999999999,,2051.802338,14.66579,23.30477637,18.0,133000000000.0,5241.0434350000005,9.05820227,,61.3296,2.030145429,43402.33333,39.0,40.0,64.0,33.0,12.0,137.0,14.0,18.0,124.0,131.0,612.0,61.2
98,Isle of Man,Europe - Northern,Europe,Europe & Central Asia,2008,[2008],73.68421053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.730060113,81798.0,143.003,,,,,,,,,,,,50.8328,0.49348522899999997,,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,76.0,38.0
99,Israel,Asia - Western,Asia,Middle East & North Africa,2008,[2008],23.79852126,27.13151,27.301920000000003,126.64396040000001,2.9160000000000004,9.771644198999999,10.0,3.1309752630000003,40.27547052,,,21941.10572,1251.1941869999998,11.11546355,,41.55197617,52072.78469,,,3.9,1.315560398,57.63095479,80.836,,,,,,,,,,1.776579106,7092324.0,320.268,,101.18299999999999,,2342.4352480000002,,25.41191334,14.0,160000000000.0,2073.08313,-1.558319773,,91.70100000000001,1.84312178,69303.66667,31.0,139.0,121.0,33.0,81.0,67.0,33.0,10.0,30.0,151.0,696.0,69.6
100,Italy,Europe - Southern,Europe,Europe & Central Asia,2008,[2008],49.11606718,26.4802,24.79289,150.8411572,1.392,7.468942285,10.0,2.9416359880000003,28.45625134,,,19903.45694,2690.7687960000003,6.4048812889999995,,29.28830866,55901.904089999996,,,3.5,2.533158422,44.57413393,81.236,,,,,4.242,,,,1.350843248,0.766549688,59891479.0,198.765,,98.695,,1176.385457,,22.39236717,7.0,1190000000000.0,3471.678586,-0.8320573259999999,,67.9672,0.952694888,447326.0,7.0,66.0,13.0,33.0,113.0,29.0,30.0,7.0,49.0,182.0,529.0,52.9
101,Jamaica,America - Central,Central and South America,America,2008,[2008],41.45891043,24.00421,27.22601,100.1117899,2.387,4.391456474,9.0,1.58665972,41.9356394,,,,145.81385500000002,0.431792942,,69.1895082,14548.043469999999,,,16.2,12.86121928,23.89053855,72.36,,,,,,,,,,0.425135826,2720282.0,247.50099999999998,,100.257,,368.4346061,,26.23059944,76.0,10121988641.0,272.32557760000003,-29.21847637,,52.006,0.41167674600000004,11946.0,96.0,91.0,92.0,47.0,77.0,125.0,98.0,94.0,42.0,107.0,869.0,86.9
