,Country,Region-Geo,Continent,Region,Year,Year_cat,AgriculturalLand,BodyMassIndex_M,BodyMassIndex_F,Cellphones,ChildrenPerWoman,CO2Emissions,DemocracyScore,EnergyUsePerPerson,Exports,Femalesaged25to54labourforceparticipationrate,Forestarea,GDPpercapita,Governmenthealthspendingperpersontotal,Hightotechnologyexports,Hourlycompensation,Imports,IncomePerPerson,Incomeshareofpoorest10pct,Incomeshareofrichest10pct,Infantmortality,Inflation,Internetusers,LifeExpectancy,Literacyrateadulttotal,Literacyrateyouthtotal,Longtermunemploymentrate,Medianage,MedicalDoctors,Murder,Murderedmen,Murderedwomen,Oilconsumptionperperson,Populationgrowth,Populationtotal,Populationdensity,Poverty,Ratioofgirlstoboysinprimaryandsecondaryeducation,Renewablewater,Residentialelectricityuseperperson,Suicideage15to29,Taxrevenue,Teenfertilityrate,TotalGDPUS,TotalhealthspendingperpersonUS,Tradebalance,Trafficdeaths,UrbanpopulationTotal,Urbanpopulationgrowth,YearlyCO2emission,RankTotalGDPUS,RankAgriculturalLand,RankChildrenPerWoman,RankDemocracyScore,RankExports,RankImports,RankIncomePerPerson,RankLifeExpectancy,RankPopulationdensity,RankYearlyCO2emission,TotalRankValue,AverageRanking
47,Croatia,Europe - Southern,Europe,Europe & Central Asia,1996,[1996],34.5659164,25.61993,24.552970000000002,1.394612415,1.514,3.976344367,-5.0,1.6069029819999998,35.89262193,73.59999847,,4292.387366,323.2831559,7.628570194,,42.51627145,18353.6898,,,8.3,3.8468388339999997,0.8900819640000001,74.041,,,,,2.25,2.7871080000000004,3.9623559999999998,1.6525990000000002,,-3.820174223,4656706.0,82.36399999999999,,101.211,,1097.412347,16.56717,22.97887957,19.9,19289988823.0,369.1369524,-6.623649522999999,11.26074,55.031000000000006,-3.567269782,18516.66667,58.0,110.0,20.0,114.0,71.0,95.0,66.0,43.0,91.0,116.0,784.0,78.4
48,Cuba,America - Central,Central and South America,America,1996,[1996],61.59217877,23.7573,25.09156,0.022165991,1.609,2.4620354509999998,-7.0,1.095880742,15.31340313,58.59999847,,2410.957384,108.00967040000002,,,17.31162036,10555.23496,,,8.1,-2.671884663,0.031949001,75.69,,,,,,6.091196,9.392063,2.781042,,0.443121986,10949206.0,98.765,,100.29899999999999,,306.1855624,14.08999,,,26398069059.0,120.2174861,-1.998217234,16.2702,74.5416,0.798723072,26957.33333,54.0,35.0,28.0,141.0,140.0,11.0,96.0,32.0,78.0,122.0,737.0,73.7
49,Cyprus,Asia - Western,Asia,Europe & Central Asia,1996,[1996],15.90909091,26.437759999999997,25.24982,8.105217474,2.035,6.797766726,10.0,2.217653734,50.77008824,64.59999847,,11895.836729999999,257.417146,5.29925584,,53.67153758,40457.38225,,,7.4,2.289792949,0.6733435409999999,77.456,,,,,2.55,,,,,2.065554974,873277.0,94.398,,100.73,,1115.750945,,32.65678721,11.4,7866990431.0,754.9958554,-2.9014493480000003,,68.16,2.244705964,5936.333333,80.0,153.0,52.0,29.0,36.0,114.0,35.0,15.0,83.0,94.0,691.0,69.1
50,Czech Republic,Europe - Eastern,Europe,Europe & Central Asia,1996,[1996],55.39019024,27.043429999999997,26.45455,,1.306,,10.0,,,82.0,,,,7.533083244,2.9400000569999998,54.76840564,32274.42399,4.32,22.69,,,,73.9,,,1.100000024,,,1.570378,2.221759,0.9602915000000001,0.811734919,,10310016.0,,,,,1552.964136,10.3991,16.43664067,18.902,,,-5.840533527000001,11.46715,,,,0.0,53.0,7.0,29.0,0.0,117.0,45.0,44.0,0.0,0.0,295.0,49.166666666666664
51,Denmark,Europe - Northern,Europe,Europe & Central Asia,1996,[1996],64.01131275,25.02533,24.39996,25.05306636,1.7469999999999999,13.05294381,10.0,4.17003067,37.82959697,82.09999847,,27171.14342,2372.0691239999996,16.88849667,25.13999939,32.9213605,57311.2661,,,5.1,2.007119821,5.706451857,75.74,,,1.7999999519999998,,2.6,1.119592,1.394327,0.8374931999999999,2.178027798,0.565926342,5255213.0,121.948,,101.335,,2014.016767,8.463001,32.19278758,8.0,143000000000.0,2878.187882,4.908236465,9.059997000000001,85.0032,0.594399912,68596.0,25.0,27.0,36.0,29.0,66.0,68.0,15.0,31.0,63.0,149.0,509.0,50.9
52,Djibouti,Africa - Eastern,Africa,Middle East & North Africa,1996,[1996],63.89128559,22.39746,23.27071,0.017069242,5.148,0.6770799390000001,-6.0,,38.51813885,71.69999695,,839.0920436000001,17.87635922,,,50.38555726,3854.179724,2.37,27.84,87.7,3.51280401,0.031166241,57.05,,,,,0.14,,,,,2.8164581319999997,644434.0,27.776999999999997,,74.416,,,,,,540739442.0,30.67193109,-11.86741842,,76.3464,2.87725223,436.33333330000005,154.0,28.0,147.0,128.0,63.0,108.0,142.0,147.0,153.0,37.0,1107.0,110.7
53,Dominica,America - Central,Central and South America,America,1996,[1996],22.66666667,23.701710000000002,27.246270000000003,0.647617442,,1.0301940509999998,,,51.34398496,,,4404.419735,140.080376,2.512157287,,61.3674787,15235.567,,,14.4,2.821780566,1.165518146,,,,,,0.493,,,,,-0.252546645,71184.0,94.786,,,,,,,,313524214.4,198.8742789,-10.02349373,,67.5388,-0.386010404,73.33333333,161.0,141.0,0.0,0.0,35.0,133.0,78.0,0.0,81.0,10.0,639.0,91.28571428571429
54,Dominican Republic,America - Central,Central and South America,America,1996,[1996],53.39403974,23.796310000000002,24.866229999999998,,3.069,,8.0,,,41.20000076,,,,0.259036131,,38.15983438,6785.156395999999,1.52,37.43,,,,69.825,,,0.400000006,,,6.925,,,,,8054768.0,,,,,458.12622319999997,,,,,,-2.964718883,,,,,0.0,60.0,98.0,56.0,0.0,86.0,120.0,89.0,0.0,0.0,509.0,84.83333333333333
55,Ecuador,America - South,Central and South America,America,1996,[1996],28.85059962,24.716639999999998,26.097070000000002,0.516044701,3.27,2.0621702980000003,9.0,0.672228527,26.38706062,46.90000153,,1344.5867640000001,47.39264896,4.334294002,,24.09253131,14663.056869999999,,,33.3,2.838987589,0.086161276,71.681,,,,,1.325,,,,0.490242034,1.73779156,11584074.0,40.852,,100.693,,247.9470034,,,,15575792575.0,80.84272201,2.294529313,,58.2726,2.610954832,23888.33333,65.0,124.0,105.0,41.0,97.0,34.0,79.0,66.0,133.0,119.0,863.0,86.3
56,Egypt,Africa - Northern,Africa,Middle East & North Africa,1996,[1996],3.3010196389999997,25.67577,28.095579999999998,0.011674496000000001,3.5789999999999997,1.61629481,-6.0,0.592960436,20.74978204,26.0,,1289.080933,18.95690411,0.64408415,,26.19877942,8086.1896400000005,4.18,26.04,46.3,7.107667446000001,0.061466899000000005,67.277,55.58699669,73.21868907,,,2.02,,,,0.389714923,1.68825169,63120498.0,63.028999999999996,26.31,79.931,,264.44739350000003,,17.46294682,,81367430436.0,45.61272749,-5.448997384,,42.8106,1.6803100469999999,102021.3333,38.0,181.0,114.0,128.0,120.0,39.0,108.0,111.0,106.0,154.0,1099.0,109.9
57,El Salvador,America - Central,Central and South America,America,1996,[1996],66.98841699,24.9637,25.86083,0.401802465,3.432,0.845218335,7.0,0.554277262,21.07587995,53.5,,1984.250943,55.34064889,7.928847815,,33.93137679,10075.118770000001,1.08,40.21,33.3,6.757537729,0.086389581,69.097,,,0.600000024,,,,,,,1.0065679159999998,5791403.0,275.244,21.69,,,186.49695559999998,,,117.8,11491596865.0,134.99319599999998,-12.85549684,,54.956,2.822579557,4895.0,72.0,22.0,111.0,65.0,118.0,70.0,97.0,98.0,30.0,89.0,772.0,77.2
58,Equatorial Guinea,Africa - Central,Africa,Sub-Saharan Africa,1996,[1996],11.90730838,21.47658,21.65067,0.013338552,5.888,0.256566686,-5.0,,77.57772157,42.0,,818.6899996000001,13.89224486,,,160.416697,3369.3560340000004,,,108.6,25.3789401,,47.656000000000006,,,,,0.24600000000000002,,,,,3.2884071789999996,457321.0,16.303,,,,,,,,374402170.2,26.50894655,-82.83897544,,38.8284,3.2739857860000003,117.33333329999999,159.0,162.0,158.0,114.0,10.0,168.0,153.0,173.0,165.0,15.0,1277.0,127.7
59,Eritrea,Africa - Eastern,Africa,Middle East & North Africa,1996,[1996],72.65346535,20.52008,19.99555,0.0,6.228,0.10675195400000001,-6.0,0.320955214,29.23377036,61.70000076,,203.4849296,2.89209079,,,87.38374994,1732.206782,,,70.4,9.074833559,0.0,53.3,,,,,0.03,,,,,1.560153699,3263016.0,27.747,,78.892,,10.69925924,,,,663974581.1,7.76044363,-58.14997959,,16.768,2.844608066,348.3333333,149.0,10.0,170.0,128.0,88.0,159.0,179.0,160.0,154.0,34.0,1231.0,153.875
60,Eritrea and Ethiopia,Africa - Eastern,Africa,Middle East & North Africa,1996,[1996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62209971.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
61,Estonia,Europe - Northern,Europe,Europe & Central Asia,1996,[1996],23.7084218,24.880010000000002,24.708920000000003,4.895307337,1.3780000000000001,13.24644339,6.0,3.890793547,61.87985034,84.80000305,,3070.57377,193.8250081,8.848114633,,72.89663378,17360.36742,,,12.1,24.13619034,3.535403123,69.94,,,,,3.148,19.90375,33.65526,7.934678999999999,,-1.475364638,1419727.0,31.48,,103.506,,864.4059258999999,23.42529,22.16912638,36.012,4346685997.0,219.3235938,-10.98876568,16.011429999999997,69.8634,-1.640693646,18806.33333,99.0,136.0,12.0,72.0,22.0,147.0,68.0,88.0,146.0,117.0,907.0,90.7
62,Ethiopia,Africa - Eastern,Africa,Sub-Saharan Africa,1996,[1996],30.5,19.71305,19.65104,0.0,6.935,0.06344601400000001,1.0,0.287119976,9.264121524,72.90000153,,124.2481159,1.61060018,,,16.27849801,1025.573723,,,101.8,0.238993447,0.001703448,49.825,,,,,0.025,,,,,2.9914719439999997,58774378.0,53.223,,59.724,,9.575573875,,9.021170112,,7364550133.0,4.22214438,-7.014376481,,14.0094,4.302004992,3729.0,85.0,116.0,179.0,91.0,157.0,10.0,198.0,166.0,116.0,80.0,1198.0,133.11111111111111
63,Faeroe Islands,Europe - Northern,Europe,Europe & Central Asia,1996,[1996],2.158273381,,,7.520269025,,15.03286039,,,,,,,,0.044877302,,,,,,,,2.318786811,,,,,,,,,,,-0.154202035,43416.0,31.034000000000002,,,,,,,16.5,,,,,32.0082,3.2852845569999998,652.6666667000001,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,43.0,373.0,124.33333333333333
64,Falkland Islands (Malvinas),Europe - Northern,Europe,America,1996,[1996],,,,,,17.31601732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,,,,,,,,,,,,,,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,6.0,211.0,105.5
65,Fiji,Oceania,Oceania,East Asia & Pacific,1996,[1996],24.0831965,24.61446,26.744709999999998,0.471509966,3.2439999999999998,1.140119594,5.0,,62.848058900000005,45.70000076,,2025.48405,71.73987971,,,58.84538153,7520.381233,,,22.2,2.89599185,0.064437142,66.777,,,,,,,,,,1.161536909,784713.0,42.942,,,,,,21.2021419,47.6,1589423666.0,87.89687564,4.002677376,,45.9784,2.216268007,894.6666667000002,130.0,134.0,104.0,80.0,20.0,130.0,112.0,113.0,131.0,47.0,1001.0,100.1
66,Finland,Europe - Northern,Europe,Europe & Central Asia,1996,[1996],7.344298894,25.90909,25.276529999999998,29.30636347,1.76,11.95613992,10.0,6.0702120939999995,37.22649827,84.69999695,,19468.15567,1440.577151,16.33530545,22.20999908,30.22666976,44804.99256,,,4.0,-0.363798545,16.78205302,76.94,,,4.5,,2.3,3.298618,4.6113290000000005,1.927348,2.013003648,0.328037914,5125177.0,15.157,,109.206,,3366.613018,23.90196,22.12123352,9.8,99765984890.0,2011.353485,6.99982851,7.434972999999999,81.207,0.62895693,61277.333329999994,32.0,175.0,37.0,29.0,67.0,57.0,29.0,21.0,166.0,145.0,758.0,75.8
67,France,Europe - Western,Europe,Europe & Central Asia,1996,[1996],54.77386017,25.20739,24.540570000000002,4.241824107,1.735,7.029040312999999,9.0,4.18098319,23.38758836,77.80000305,,19606.05309,2177.6020129999997,18.89401815,18.96999931,21.76726919,51434.39673,,,5.0,1.460538809,2.508799722,78.27,,,4.5,,3.2,0.9991261999999999,1.245299,0.7509828000000001,1.5673408309999999,0.407477317,58057570.0,105.272,,98.91799999999999,,2064.2914539999997,11.610489999999999,19.89723365,7.04,1170000000000.0,2736.954977,1.6203306080000002,12.60707,75.3086,0.935501998,408089.0,5.0,57.0,34.0,41.0,108.0,23.0,24.0,9.0,76.0,176.0,553.0,55.3
68,French Guiana,America - South,Central and South America,America,1996,[1996],,,,,4.005,6.313509796,,,,68.80000305,,,,,,,15770.73106,,,,,,73.839,,,,,,,,,,,143449.0,1.594,,,,,,,103.2,,,,,,,905.6666667000002,0.0,0.0,119.0,0.0,0.0,0.0,74.0,46.0,202.0,48.0,489.0,97.8
69,French Polynesia,Oceania,Oceania,East Asia & Pacific,1996,[1996],11.74863388,28.62167,29.61634,1.23494359,2.745,2.531354274,,,4.202281519,60.0,,13377.72367,,13.18382463,,25.68646839,45249.35285,,,,1.4683379840000002,0.090971944,70.821,,,,,,,,,,2.006627413,220172.0,55.043,,,,,,,,2945400177.0,,-21.48418688,,53.3146,1.569804107,557.3333332999999,116.0,163.0,84.0,0.0,162.0,36.0,28.0,74.0,114.0,41.0,818.0,90.88888888888889
70,Gabon,Africa - Central,Africa,Sub-Saharan Africa,1996,[1996],20.02561416,23.2281,23.89582,0.608112036,4.898,3.160990209,-4.0,1.278699535,62.66324499,72.80000305,,4635.670938,60.491572600000005,27.25823579,,33.00765586,28516.23513,,,57.6,13.56267674,0.0,60.93899999999999,,,,,,,,,,2.801127307,1118215.0,4.178,,96.499,,402.07819700000005,,,,5183649654.0,150.2006384,29.65558912,,76.3088,4.053617838,3534.666667,96.0,145.0,143.0,109.0,21.0,69.0,50.0,133.0,192.0,79.0,1037.0,115.22222222222223
71,Gambia,Africa - Western,Africa,Sub-Saharan Africa,1996,[1996],64.9,20.63716,22.49764,0.267286421,6.018,0.186766675,-6.0,,21.79867172,73.40000153,,554.6001903,5.59041606,4.338858457,,63.16909973,1291.7380210000001,,,68.7,8.368569156,0.03550736,53.801,,,,,,,,,,2.812628089,1158308.0,102.551,,73.361,,,,,,645475940.8,18.85001126,-15.93986566,,44.8128,5.073516639,216.33333330000002,150.0,25.0,163.0,128.0,116.0,136.0,194.0,159.0,77.0,24.0,1172.0,117.2
72,Georgia,Asia - Western,Asia,Europe & Central Asia,1996,[1996],43.67534897,24.61017,25.45346,0.046070617,1.8119999999999998,0.814515155,5.0,0.811547627,13.32628894,69.90000153,,554.8445214,5.36372898,1.614980298,,32.37055068,3723.1371090000002,2.19,27.93,37.7,43.03263231,0.043330957,70.671,,,,,4.457,0.558767,0.9851037,0.21657960000000004,,-2.522031834,4992336.0,71.626,14.0,98.27,,464.15620240000004,3.4356809999999998,,59.7,2561217795.0,45.96064888,-19.04426174,5.678706,53.6004,-2.969904632,4066.333333,121.0,84.0,42.0,80.0,143.0,65.0,146.0,75.0,99.0,84.0,939.0,93.9
73,Germany,Europe - Western,Europe,Europe & Central Asia,1996,[1996],49.66341058,26.4141,25.39147,6.705568942,1.3219999999999998,10.84204854,10.0,4.2459361719999995,24.80373333,73.80000305,,21166.48499,2541.816627,13.76754279,29.57999992,23.8432,54672.93208,,,5.1,0.637769696,3.065452305,76.9,,,4.099999905,,3.1,1.077464,1.342468,0.8046156,1.670990798,0.289474899,82200333.0,230.239,,98.22,,1638.466899,9.555183999999999,10.82933333,13.148,1730000000000.0,3102.388473,0.960533333,10.53528,73.2422,0.229691184,891220.0,3.0,66.0,10.0,29.0,103.0,31.0,21.0,22.0,40.0,181.0,506.0,50.6
74,Ghana,Africa - Western,Africa,Sub-Saharan Africa,1996,[1996],58.45126132,21.73307,22.54765,0.07324486200000001,4.959,0.330288464,2.0,0.384059541,32.11218067,84.90000153,,242.05829590000002,11.69009926,0.36271280200000006,,40.09276506,1969.7445440000001,,,71.0,39.83774308,0.005648763,57.347,,,,,0.062,,,,,2.511644366,17429209.0,73.068,,,,105.7764875,,,,4214346194.0,20.39357869,-7.980584382999999,,40.902,4.3946975010000005,5756.666667,100.0,45.0,144.0,87.0,81.0,91.0,173.0,144.0,98.0,93.0,1056.0,105.6
75,Gibraltar,Europe - Southern,Europe,Europe & Central Asia,1996,[1996],,,,,,7.1239170529999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,27279.0,4546.5,,,,,,,21.8,,,,,,,194.33333330000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,24.0,12.0
76,Greece,Europe - Southern,Europe,Europe & Central Asia,1996,[1996],71.15593483,25.430989999999998,24.53248,4.946701615,1.306,7.474726492,10.0,2.185426923,17.61503919,57.29999924,,10037.32849,589.1470739,6.019307013,9.529999733,28.01119734,35788.0985,,,8.7,7.3412295610000005,1.401285071,77.889,,,5.400000095,,3.9,1.4078760000000001,1.984602,0.829182,1.6970347959999998,0.700804487,10754641.0,81.501,,101.85,,1169.454563,2.3826,18.94908262,12.19,107000000000.0,1112.598367,-10.39615815,21.11376,59.3768,0.852156487,80388.0,30.0,15.0,7.0,29.0,131.0,48.0,42.0,12.0,92.0,151.0,557.0,55.7
77,Greenland,America - North,North America,America,1996,[1996],0.687737782,25.23576,26.32197,7.406076504,2.4930000000000003,9.289038216,,,,,,16093.404419999999,,9.855908323,,,56532.426329999995,,,,0.980101839,1.788908766,,,,,,,,,,,0.179051077,55657.0,0.026000000000000002,,,,,,,82.4,899621306.8,,,,81.0088,0.36166703299999997,517.0,142.0,189.0,69.0,0.0,0.0,0.0,18.0,0.0,206.0,40.0,664.0,110.66666666666667
78,Grenada,America - Central,Central and South America,America,1996,[1996],35.29411765,24.18421,25.91009,0.565998391,2.988,1.602007143,,,44.66287898,,,3735.657858,88.26573282,0.0,,65.56890744,12861.70683,,,14.5,2.485190587,0.298032982,69.571,,,,,,,,,,0.5416451729999999,100707.0,292.753,,,,,,,,376206895.9,203.4322866,-20.90602846,,34.8126,1.304618053,161.33333330000002,158.0,105.0,94.0,0.0,51.0,139.0,87.0,93.0,26.0,19.0,772.0,96.5
79,Guadeloupe,America - Central,Central and South America,America,1996,[1996],,,,,2.074,3.730835238,,,,78.69999695,,,,,,,9987.441270000001,,,,,,75.815,,,,,,,,,,,408845.0,239.792,,,,,,,,,,,,,,1525.333333,0.0,0.0,55.0,0.0,0.0,0.0,98.0,30.0,36.0,58.0,277.0,55.4
80,Guam,Oceania,Oceania,East Asia & Pacific,1996,[1996],37.03703704,,,3.934744137,2.87,,,,,61.70000076,,,,,,,,,,,,1.356106888,73.589,,,,,,,,,,1.311785122,147481.0,268.63599999999997,,,,,,,,,,,,92.2646,1.539216269,,0.0,103.0,89.0,0.0,0.0,0.0,0.0,49.0,33.0,0.0,274.0,68.5
81,Guatemala,America - Central,Central and South America,America,1996,[1996],42.10526316,24.30849,25.05412,0.423767149,5.148,0.649136722,8.0,0.534243979,17.8101173,26.20000076,,1596.86309,18.97053327,9.150874133,,22.58283566,9254.267655,,,46.5,8.900004479,0.019534871000000002,65.486,,,,,,28.124240000000004,53.76928,4.056145,,2.277788889,10246429.0,94.1,,85.97200000000001,,104.2785225,2.5523990000000003,8.529663739,121.3,16362144271.0,55.65335014,-4.772718359,5.489912,43.5134,3.209183677,6651.333333,63.0,87.0,147.0,56.0,130.0,25.0,101.0,121.0,84.0,96.0,910.0,91.0
82,Guernsey,Europe - Northern,Europe,Europe & Central Asia,1996,[1996],,,,,,,,,,,,,,,,,75858.84425,,,,,,,,,,,,,,,,,62951.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0
83,Guinea,Africa - Western,Africa,Sub-Saharan Africa,1996,[1996],56.63763633,21.6695,21.44557,0.012170539,6.237,0.162999811,-1.0,,19.19510114,89.19999695,,330.80075689999995,5.23917087,0.06565532,,24.34507002,1676.791736,,,119.9,0.81172193,0.0019489420000000002,51.715,20.55374866,27.71638722,,,,,,,,3.129530907,7805735.0,31.749000000000002,,50.599,,,,,,2660235794.0,27.78167125,-5.149970949,,29.7846,4.1744344060000005,1272.333333,119.0,49.0,172.0,97.0,126.0,35.0,180.0,163.0,144.0,56.0,1141.0,114.1
84,Guinea-Bissau,Africa - Western,Africa,Sub-Saharan Africa,1996,[1996],53.05832148,21.330479999999998,22.009610000000002,0.0,6.2139999999999995,0.249148886,5.0,,10.52440402,61.40000153,,211.5166878,6.14899416,,,31.83576747,1545.2857800000002,,,112.9,39.23371357,,50.794,,,,,0.166,,,,,1.980973591,1147908.0,31.776,,,,,,,,242801698.1,20.2808109,-21.31136345,,33.0222,4.145827975,286.0,162.0,61.0,168.0,80.0,153.0,61.0,183.0,165.0,143.0,25.0,1201.0,133.44444444444446
85,Guyana,America - South,Central and South America,America,1996,[1996],8.808737617,23.05076,25.00096,0.16461131199999998,2.505,2.097422461,6.0,,102.62130920000001,50.90000153,,921.9888109999999,36.15688265,,,108.71622190000001,5888.138000000001,,,40.4,3.999990603,0.065854115,62.813,,,,,,,,,,0.138781287,728990.0,3.391,,,,,,,,672120623.3,45.42281674,-6.094912687000001,,29.0484,-0.1657627,1529.0,148.0,167.0,70.0,72.0,4.0,165.0,130.0,127.0,193.0,59.0,1135.0,113.5
86,Haiti,America - Central,Central and South America,America,1996,[1996],57.69230769,23.02365,21.97794,0.0,4.779,0.13604082,7.0,0.24198424699999999,11.32787377,38.70000076,,419.5746005,9.08738335,4.791996817,,28.89636839,2658.860967,,,84.6,9.978091148999999,0.007484253000000001,56.435,,,,,,,,,,1.940213245,8031903.0,289.438,,,,17.07551686,,,,3370238999.0,23.84446923,-17.56849462,,33.192,3.770552263,1092.666667,107.0,47.0,140.0,65.0,149.0,49.0,160.0,150.0,27.0,52.0,946.0,105.11111111111111
87,Holy See,Europe - Southern,Europe,Europe & Central Asia,1996,[1996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.0,1797.727,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0
88,Honduras,America - Central,Central and South America,America,1996,[1996],31.10197515,24.18044,25.1578,0.040496933,4.493,0.693932732,6.0,0.496858815,46.852165899999996,51.40000153,,1110.825551,17.59481888,3.271210297,,51.96700375,6189.427048,,,36.0,22.9247764,0.043711245999999995,69.257,,,,,,,,,,2.3314200880000002,5706605.0,50.912,49.87,,,152.1193242,,,,6339042644.0,35.48398984,-5.114837845,,43.4444,3.496908002,3960.0,91.0,114.0,132.0,72.0,46.0,112.0,126.0,96.0,121.0,83.0,993.0,99.3
89,Hong Kong China,Asia - Eastern,Asia,East Asia & Pacific,1996,[1996],,,,,,,,,,,,24435.19094,,,,,54897.4794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0
90,Hungary,Europe - Eastern,Europe,Europe & Central Asia,1996,[1996],68.81816158,26.104129999999998,25.41035,4.586972281,1.4880000000000002,6.0787643860000005,10.0,2.573760881,48.96625626,68.40000153,,3896.872814,257.310518,5.790023582000001,2.710000038,48.3007893,22339.57195,,,11.5,22.208701899999998,0.9694985009999999,70.67,,,5.1999998089999995,,3.0,2.894431,3.5663120000000004,2.279862,0.685767384,-0.171771609,10313993.0,110.865,,101.853,,978.7044802999999,13.92818,23.15260783,28.208000000000002,40181583041.0,315.31656810000004,0.665466961,12.39183,65.0822,-0.366412597,62696.333329999994,49.0,21.0,18.0,29.0,43.0,104.0,56.0,76.0,68.0,147.0,611.0,61.1
91,Iceland,Europe - Northern,Europe,Europe & Central Asia,1996,[1996],22.74314214,25.913339999999998,25.09346,17.32754823,2.104,8.185281302,,8.873655714,36.28405041,86.80000305,,26700.68499,1900.5723260000002,19.918246,,35.67619812,54054.50802000001,,,3.9,2.474380982,14.87271634,78.84,,,0.699999988,,3.1,0.44299999999999995,,,2.96165764,0.539913017,270119.0,2.623,,98.92,,2093.313532,,,22.1,7180241405.0,2274.5763660000002,0.607852298,,91.7842,0.7080570709999999,2211.0,86.0,140.0,56.0,0.0,69.0,78.0,22.0,4.0,198.0,71.0,724.0,80.44444444444444
92,India,Asia - Southern,Asia,South Asia,1996,[1996],60.83734978,20.637970000000003,20.76592,0.033379056000000004,3.4019999999999997,1.019927418,9.0,0.403723171,10.2061841,42.40000153,,387.74152139999995,4.07533927,6.872112979,,11.67996623,2866.835934,,,75.5,7.575018288,0.046333977,60.547,,,,,,,,,0.082501381,1.855906615,982553253.0,298.897,,75.232,,58.61818458,,9.339939954,,381000000000.0,15.85808367,-1.172769522,,26.819000000000003,2.649531863,1002133.0,12.0,38.0,109.0,41.0,155.0,5.0,157.0,136.0,25.0,182.0,860.0,86.0
93,Indonesia,Asia - South Eastern,Asia,East Asia & Pacific,1996,[1996],23.27428694,20.85661,21.78945,0.278119863,2.628,1.2522069279999999,-7.0,0.670260514,25.82455238,56.40000153,,848.2471059000001,8.17022239,8.960798579,,26.4401913,6053.63807,,,48.6,8.853591291,0.056623989000000007,65.87,,,,,,,,,0.209624347,1.4224801169999999,202257039.0,106.196,77.01,92.978,,99.26000711,,14.04722046,,172000000000.0,22.45919435,-0.6156389179999999,,36.8436,4.985406015,253267.6667,22.0,138.0,74.0,141.0,100.0,40.0,127.0,118.0,75.0,167.0,1002.0,100.2
94,Iran,Asia - Southern,Asia,Middle East & North Africa,1996,[1996],39.56095914,24.51378,25.10716,0.098604495,2.946,4.549834944,-6.0,1.605423377,20.83611858,30.0,,1462.978412,40.82255483,,,14.962992199999999,15670.5728,,,34.3,24.71634495,0.01582608,68.221,73.06025471,93.02830461,,,0.85,,,,1.0039557559999999,1.557412447,60815686.0,36.898,,,,384.28579019999995,,8.652779495,47.7,88972035744.0,86.10193265,5.87312638,,60.9972,3.011728389,276701.3333,35.0,93.0,93.0,128.0,119.0,7.0,75.0,104.0,137.0,170.0,961.0,96.1
95,Iraq,Asia - Western,Asia,Middle East & North Africa,1996,[1996],21.82362759,25.84621,27.18846,0.0,5.324,3.31352763,-9.0,1.55315902,,16.70000076,,,0.03,,,,6529.476088,,,38.2,,,71.043,,,,,,,,,,3.0677202080000003,20972915.0,47.849,,79.054,,,,,,,8.53208064,,,68.59,2.744981045,69494.33333,0.0,143.0,152.0,148.0,0.0,0.0,121.0,72.0,126.0,150.0,912.0,152.0
96,Ireland,Europe - Northern,Europe,Europe & Central Asia,1996,[1996],63.01349978,26.54485,25.605970000000003,7.931933784,1.9069999999999998,9.766136214,10.0,3.136457907,77.38519168,57.70000076,,18664.80744,950.1843172,46.7670313,14.48999977,65.60844235,44289.38925,,,6.1,,2.199874404,75.94,,,6.8000001910000005,,2.1,0.931271,1.069379,0.7774861999999999,1.649325525,0.7944101720000001,3638457.0,51.776,,103.75200000000001,,1435.556231,17.94688,26.8685913,17.26,,1328.207138,11.77674934,11.60495,58.1652,1.213720315,35533.66667,0.0,29.0,49.0,29.0,12.0,140.0,30.0,29.0,118.0,130.0,566.0,62.888888888888886
97,Isle of Man,Europe - Northern,Europe,Europe & Central Asia,1996,[1996],70.17543859999999,,,,,,,,,,,14529.84389,,,,,40015.75849,,,,2.554490458,,,,,,,,,,,,0.999381125,72908.0,127.462,,,,,,,,1059341859.0,,,,51.791000000000004,1.014829018,,139.0,18.0,0.0,0.0,0.0,0.0,37.0,0.0,60.0,0.0,254.0,63.5
