,Country,Region-Geo,Continent,Region,Year,Year_cat,AgriculturalLand,BodyMassIndex_M,BodyMassIndex_F,Cellphones,ChildrenPerWoman,CO2Emissions,DemocracyScore,EnergyUsePerPerson,Exports,Femalesaged25to54labourforceparticipationrate,Forestarea,GDPpercapita,Governmenthealthspendingperpersontotal,Hightotechnologyexports,Hourlycompensation,Imports,IncomePerPerson,Incomeshareofpoorest10pct,Incomeshareofrichest10pct,Infantmortality,Inflation,Internetusers,LifeExpectancy,Literacyrateadulttotal,Literacyrateyouthtotal,Longtermunemploymentrate,Medianage,MedicalDoctors,Murder,Murderedmen,Murderedwomen,Oilconsumptionperperson,Populationgrowth,Populationtotal,Populationdensity,Poverty,Ratioofgirlstoboysinprimaryandsecondaryeducation,Renewablewater,Residentialelectricityuseperperson,Suicideage15to29,Taxrevenue,Teenfertilityrate,TotalGDPUS,TotalhealthspendingperpersonUS,Tradebalance,Trafficdeaths,UrbanpopulationTotal,Urbanpopulationgrowth,YearlyCO2emission,RankTotalGDPUS,RankAgriculturalLand,RankChildrenPerWoman,RankDemocracyScore,RankExports,RankImports,RankIncomePerPerson,RankLifeExpectancy,RankPopulationdensity,RankYearlyCO2emission,TotalRankValue,AverageRanking
101,Japan,Asia - Eastern,Asia,East Asia & Pacific,1992,[1992],15.40043884,22.48151,21.73106,1.390306084,1.499,9.12065002,10.0,3.658666406,9.769231822,65.40000153,,35465.92544,,24.06979251,16.12999916,7.673007437000001,53649.79023,,,4.4,1.58817394,0.095859763,79.36,,,0.300000012,,1.7,0.6257048000000001,0.7286913,0.5253438,2.090606291,0.24823708100000003,123177552.0,325.976,,100.86200000000001,3457.35,1596.749738,9.45154,,3.9,4410000000000.0,,2.162639762,10.53595,77.6098,0.422851947,1123459.3329999999,2.0,149.0,8.0,28.0,141.0,3.0,14.0,1.0,22.0,181.0,549.0,54.9
102,Jersey,Europe - Northern,Europe,Europe & Central Asia,1992,[1992],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84768.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
103,Jordan,Asia - Western,Asia,Middle East & North Africa,1992,[1992],12.69265639,25.9715,28.682409999999997,0.038412577999999996,5.169,3.222505252,-2.0,1.018407179,50.23266157,15.39999962,,1660.043442,,1.05929498,,81.41203333,6863.187293999999,2.41,34.93,28.4,6.564347968,,70.329,,,,,,,,,,5.167403669,3806045.0,42.601000000000006,14.87,103.605,255.4027,277.755293,,22.97224703,,6196942169.0,,-31.17937175,,74.6834,6.824257495,12265.0,88.0,153.0,134.0,98.0,35.0,152.0,116.0,74.0,127.0,105.0,1082.0,108.2
104,Kazakhstan,Asia - Central,Asia,Europe & Central Asia,1992,[1992],82.03244805,25.03312,25.72335,0.0,2.61,15.90192578,-3.0,4.796144202,74.00497247,88.5,,1350.872287,,,,75.33167231,11839.81794,,,45.8,1472.2163560000001,,65.719,,,,,3.907500029,15.309070000000002,25.29992,5.743421,1.2354768329999999,-0.069352202,16430903.0,6.03,,,6671.906,,23.43548,,52.0,22207118082.0,,-1.326699834,20.72958,56.128,-0.19220999600000002,261283.0,56.0,3.0,67.0,104.0,14.0,145.0,92.0,113.0,190.0,168.0,952.0,105.77777777777777
105,Kenya,Africa - Eastern,Africa,Sub-Saharan Africa,1992,[1992],47.56650385,20.85751,21.85332,0.0043925629999999995,5.667999999999999,0.221238732,-5.0,0.445097122,26.26037419,82.5,,424.1409301,,1.577908589,,26.67049591,2683.8434420000003,1.24,47.87,66.4,18.897234100000002,,58.199,,,,,,,,,,3.255897638,25042330.0,43.148999999999994,59.32,,1227.0,35.05751255,,18.40725046,,10609713799.0,,-0.41012172399999997,,17.354,5.017315072,5540.333333,73.0,64.0,149.0,114.0,89.0,48.0,157.0,143.0,126.0,95.0,1058.0,105.8
106,Kiribati,Oceania,Oceania,East Asia & Pacific,1992,[1992],48.14814815,26.64841,27.6998,0.0,4.5680000000000005,0.296244429,,,8.563671814,,,640.1912382999999,,,,77.72735929,4813.421739,,,64.2,6.932435687000001,,61.394,,,,,0.18580000100000002,,,,,1.4923017840000001,74263.0,102.291,,101.839,,,,,,47542408.77,,-69.16368748,,35.5558,2.295387402,22.0,165.0,63.0,122.0,0.0,147.0,151.0,131.0,132.0,76.0,4.0,991.0,123.875
107,Kuwait,Asia - Western,Asia,Middle East & North Africa,1992,[1992],7.912457912000001,26.655720000000002,28.85391,2.650621571,2.144,10.95763492,-7.0,,40.4702667,45.0,,,,5.019173401000001,,54.217798200000004,69865.83917,,,12.7,,,72.37,,,,,,,,,2.8886577819999997,,1924077.0,107.985,,96.84299999999999,10.044,8117.983492,,0.08581481,16.8,22530088649.0,,-13.747531500000001,,98.0016,,21083.33333,54.0,166.0,49.0,140.0,47.0,120.0,11.0,50.0,72.0,117.0,826.0,82.6
108,Kyrgyzstan,Asia - Central,Asia,Europe & Central Asia,1992,[1992],52.59645464,24.512079999999997,25.4913,,3.6639999999999997,,-3.0,,,83.09999847,,,,,,47.59207004,3930.431533,,,,,,66.303,,,,,,14.545570000000001,24.214370000000002,5.464494,,,4476402.0,,,,4595.628,375.3370441,13.74296,,54.0,,,-12.00593604,20.55894,,,,0.0,57.0,102.0,104.0,0.0,106.0,146.0,108.0,0.0,0.0,623.0,103.83333333333333
109,Lao,Asia - Eastern,Asia,East Asia & Pacific,1992,[1992],,,,,,,,,,,,236.0549501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
110,Latvia,Europe - Northern,Europe,Europe & Central Asia,1992,[1992],40.68178164,25.31612,25.303420000000003,0.039307665,1.696,5.181314097,8.0,2.340157241,79.94409448,90.19999695,,2364.538008,,,,73.06640333,12303.02993,,,18.9,932.5224244999999,,68.45,,,,,3.601700068,15.49876,24.81898,7.079783,,-1.376795066,2612722.0,40.445,,102.839,13572.1018,452.7035261,25.761670000000002,,47.4,6181701566.0,,6.87769115,30.3957,69.05,-1.521512891,13537.333330000001,89.0,91.0,22.0,53.0,10.0,142.0,88.0,95.0,131.0,108.0,829.0,82.9
111,Lebanon,Asia - Western,Asia,Middle East & North Africa,1992,[1992],59.23753666,25.24546,25.560229999999997,0.0,2.841,3.627098849,0.0,0.782866917,11.37779583,31.0,,4170.909613000001,,,,75.85798556,7275.455798999999,,,24.8,119.9892876,,70.878,,,,,,,,,,3.402199804,3130785.0,301.03700000000003,,100.98700000000001,1425.7277,,,,,13058221252.0,,-64.48018973,,83.8,3.808753037,11355.66667,66.0,39.0,71.0,94.0,136.0,147.0,113.0,67.0,23.0,104.0,860.0,107.5
112,Lesotho,Africa - Southern,Africa,Sub-Saharan Africa,1992,[1992],76.94334651,20.71191,25.71527,0.0,4.7589999999999995,,-7.0,,20.59779265,74.80000305,,326.1564687,,,,136.6061257,1954.9725449999999,,,67.8,13.74663985,,59.695,,,,,,,,,,1.786850705,1699284.0,55.98,,121.336,1835.4407,,,43.63322155,,554232468.8,,-116.00833300000001,,15.1622,5.808006852999999,,147.0,7.0,125.0,140.0,106.0,162.0,172.0,137.0,110.0,0.0,1106.0,138.25
113,Liberia,Africa - Western,Africa,Sub-Saharan Africa,1992,[1992],25.9551495,21.39278,22.03126,0.0,6.336,0.14101335199999998,0.0,,,58.70000076,,110.7091446,,,,,1273.245838,,,164.5,-1.063218391,,47.839,,,,,,,,,,-1.7935926519999998,2054179.0,18.445,,,111992.78,,,,,227416403.4,,,,41.6106,-0.978467138,289.6666667,156.0,126.0,163.0,94.0,0.0,0.0,192.0,169.0,159.0,31.0,1090.0,181.66666666666666
114,Libya,Africa - Northern,Africa,Middle East & North Africa,1992,[1992],8.789229002999999,25.37987,27.62927,0.0,4.426,8.261030561,-7.0,2.8047319610000003,30.58903679,22.29999924,,,,,,25.4690284,19280.277,,,33.2,,,69.168,,,,,,,,,,1.9724425840000002,4509970.0,2.563,,,131.89,759.2153926,,,,,,5.120008385,,75.8314,2.043942489,37257.0,0.0,161.0,120.0,140.0,73.0,43.0,62.0,88.0,195.0,130.0,1012.0,126.5
115,Liechtenstein,Europe - Western,Europe,Europe & Central Asia,1992,[1992],43.75,,,,,,,,,,,50223.9128,,,,,109936.6024,,,8.28,4.023552508,,,,,,,,,,,,1.319146475,29760.0,186.0,,,,,,,,1494663645.0,,,,16.7496,0.788009478,,125.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,0.0,252.0,63.0
116,Lithuania,Europe - Northern,Europe,Europe & Central Asia,1992,[1992],54.06828334,25.95745,26.1813,0.007235884000000001,1.848,6.0028930879999995,10.0,2.979448741,23.35290664,89.30000305,,3184.88596,,0.40048162299999995,,19.92953611,19487.02148,,,15.8,942.3065299000001,,70.4,,,,,3.927999973,10.306389999999999,16.286260000000002,4.815607,1.174001875,-0.108586325,3689943.0,56.508,,,6741.92,485.4563036,22.159370000000003,,48.13,11784441130.0,,3.423370523,24.30849,67.4638,-0.196891,22150.33333,70.0,54.0,34.0,28.0,99.0,25.0,60.0,73.0,108.0,119.0,670.0,67.0
117,Luxembourg,Europe - Western,Europe,Europe & Central Asia,1992,[1992],,25.885189999999998,25.03095,0.286607741,1.6369999999999998,27.52969717,,9.342614904,100.4134235,54.79999924,,34977.326389999995,,,18.12999916,84.07229034,91708.7198,,,6.4,3.7290751789999996,0.152653068,75.16,,,0.200000003,,2.1,,,,,1.328347571,390778.0,151.113,,,7918.74,1566.9534230000002,,,12.17,13718447181.0,,16.32651333,,81.7254,1.805714087,10758.0,65.0,0.0,18.0,0.0,4.0,154.0,5.0,30.0,50.0,102.0,428.0,53.5
118,Macao  China,Asia - Eastern,Asia,East Asia & Pacific,1992,[1992],,,,,,,,,,,,14577.020340000001,,,,,45834.464060000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,25.0
119,Madagascar,Africa - Eastern,Africa,Sub-Saharan Africa,1992,[1992],62.54083984,20.97571,20.50304,0.0,6.178999999999999,0.08726714699999999,9.0,,16.383779,87.5,,258.5376868,,0.942164435,,24.66727323,2081.3523809999997,,,91.8,14.41502326,,52.278,,,,,,,,,,3.000855548,11974724.0,20.398,,,26415.26,,,,,3095838835.0,,-8.283494229,,24.458000000000002,4.841221086,1045.0,106.0,27.0,161.0,38.0,123.0,37.0,169.0,160.0,156.0,55.0,1032.0,114.66666666666667
120,Malawi,Africa - Eastern,Africa,Sub-Saharan Africa,1992,[1992],45.29062367,20.948620000000002,21.27565,0.0,6.718999999999999,0.067790929,-9.0,,23.20622533,84.59999847,,129.36023600000001,,,,42.45583287,1126.400029,,,135.3,13.27642125,,47.181999999999995,,,,,,,,,,1.017707642,9681728.0,81.71300000000001,,,1764.245,,,,,1252430787.0,,-19.24960754,,12.2412,3.83955689,656.3333332999999,131.0,75.0,175.0,146.0,100.0,96.0,197.0,171.0,89.0,44.0,1224.0,136.0
121,Malaysia,Asia - South Eastern,Asia,East Asia & Pacific,1992,[1992],23.36021914,22.83756,23.57312,1.04442872,3.4539999999999997,3.9205890560000003,4.0,1.514146129,75.98386152,49.29999924,,2932.017288,,38.92988796,,74.62736625,14555.8256,1.83,37.12,13.0,2.4149967269999997,0.001047822,71.197,,,,,0.41139999,,,,0.728842564,2.618396157,19204087.0,58.221000000000004,11.21,102.19,30386.57,,,,20.0,56306715078.0,,1.356495271,,52.1516,4.904666615,75291.33333,41.0,131.0,97.0,83.0,13.0,144.0,77.0,63.0,105.0,149.0,903.0,90.3
122,Maldives,Asia - Southern,Asia,South Asia,1992,[1992],30.0,21.50514,23.86467,0.0,5.461,1.091665372,,,78.02659274,26.10000038,,,,,,83.30602146,4523.599575,,,62.3,,0.0,62.246,,,,,,,,,,2.643853511,231756.0,777.705,,,130.994,,,14.95898236,,,,-5.279428712,,25.7592,2.487139203,253.0,0.0,114.0,144.0,0.0,11.0,153.0,136.0,127.0,7.0,28.0,720.0,120.0
123,Mali,Africa - Western,Africa,Sub-Saharan Africa,1992,[1992],26.41637778,20.631520000000002,20.462329999999998,0.0,7.023,0.048882097,7.0,,15.43397512,40.5,,197.7157132,,,,32.84515752,1478.02875,,,127.0,1.971373836,,47.126999999999995,,,,,,,,,,2.396184626,9076261.0,7.318,,57.681000000000004,12387.23,,,,,1794519417.0,,-17.411182399999998,,24.2008,4.228512141,443.66666669999995,121.0,125.0,178.0,61.0,126.0,72.0,188.0,172.0,186.0,38.0,1267.0,140.77777777777777
124,Malta,Europe - Southern,Europe,Europe & Central Asia,1992,[1992],40.625,26.32343,26.25112,0.932008638,2.022,5.438492311,,1.8388612080000002,81.75957827,19.29999924,,7268.309759000001,,55.74472304,,88.70582089,29491.04041,,,9.2,3.554412684,,75.72800000000001,,,,,2.421799898,,,,,0.982779504,375533.0,1188.396,,94.471,137.45798,765.3804213,,,12.35,2625749584.0,,-6.946242624,,90.60700000000001,1.107571763,2042.3333329999998,113.0,92.0,44.0,0.0,9.0,156.0,44.0,24.0,5.0,66.0,553.0,61.44444444444444
125,Marshall Islands,Oceania,Oceania,East Asia & Pacific,1992,[1992],,26.77802,28.12436,0.0,,1.11405943,,,,,,2195.722491,,,,,15179.718869999999,,,36.4,3.0140479439999996,0.0,,,,,,,,,,,1.839827852,49369.0,272.757,,,,,,,,108400623.7,,,,65.7232,2.350233058,55.0,163.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,27.0,9.0,271.0,135.5
126,Martinique,America - Central,Central and South America,America,1992,[1992],,,,,1.986,5.642513776,,,,81.19999695,,,,,,,22806.69097,,,,,,75.505,,,,,,,,,,,363904.0,330.221,,,,,,,27.9,,,,,,,2053.333333,0.0,0.0,41.0,0.0,0.0,0.0,55.0,28.0,20.0,67.0,211.0,42.2
127,Mauritania,Africa - Western,Africa,Sub-Saharan Africa,1992,[1992],38.49616765,21.4249,24.10785,0.0,5.875,1.397014283,-6.0,,31.49400631,68.09999847,,478.45333099999993,,,,42.21904409,2722.739568,,,80.2,5.7419417070000005,,58.826,,,,,,,,,,2.7482907169999997,2107590.0,2.055,,73.182,5560.01,,,,,1008383456.0,,-10.72503779,,39.7346,2.828353765,2944.333333,135.0,98.0,153.0,122.0,69.0,95.0,156.0,141.0,200.0,75.0,1244.0,138.22222222222223
128,Mauritius,Africa - Eastern,Africa,Sub-Saharan Africa,1992,[1992],55.66502463,23.36001,24.50947,0.267416265,2.253,1.569111463,10.0,,59.30459745,49.79999924,,2796.282419,,0.45596021700000006,,62.546930200000006,12116.50769,,,18.3,5.355399159,,69.972,,,,,0.84740001,3.217462,4.570774,1.810345,,1.315743114,1088939.0,533.794,,,2542.8522,,16.30516,,,3032403303.0,,-3.242332742,17.18388,43.6536,1.0339187570000001,1708.6666670000002,107.0,49.0,56.0,28.0,24.0,134.0,90.0,78.0,12.0,61.0,639.0,63.9
129,Mayotte,Africa - Eastern,Africa,Sub-Saharan Africa,1992,[1992],48.64864865,,,,5.307,,,,,,,,,,,,,,,,,,72.906,,,,,,,,,,,103795.0,277.527,,,,,,,,,,,,,,,0.0,61.0,140.0,0.0,0.0,0.0,0.0,44.0,25.0,0.0,270.0,67.5
130,Mexico,America - Central,Central and South America,America,1992,[1992],54.11661823,25.798479999999998,26.5543,0.35721562100000004,3.199,3.7526185780000003,0.0,1.47804166,15.23779325,39.40000153,,5100.4504560000005,,11.24382898,2.160000086,20.27153981,18944.76859,1.51,39.9,33.4,14.41103367,0.01730781,71.64,,,,,1.3,22.29644,41.396770000000004,4.2644150000000005,0.813714488,1.844451821,87523328.0,44.696000000000005,15.18,96.359,5253.1418,273.0569589,3.8953349999999998,11.58802336,76.6,446000000000.0,,-5.033746563999999,19.43325,72.1986,2.385814212,328441.6667,11.0,53.0,89.0,94.0,127.0,27.0,63.0,56.0,124.0,172.0,816.0,90.66666666666667
131,Monaco,Europe - Western,Europe,Europe & Central Asia,1992,[1992],,,,0.0,,,,,,,,70222.06249,,,,,64213.91391,,,5.8,2.135883892,,,,,,,3.0,,,,,1.3159127659999998,31745.0,21305.369,,,,,,,,2229199374.0,,,,100.0,1.3159127659999998,,117.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,131.0,65.5
132,Mongolia,Asia - Eastern,Asia,East Asia & Pacific,1992,[1992],79.55276912,23.79353,24.97255,0.0,3.451,4.919042516,9.0,1.487038054,28.93299325,71.59999847,,419.36645739999994,,,,36.36265371,3570.804033,,,70.3,173.69068269999997,,60.67100000000001,,,,,2.618000031,,,,,1.134006297,2251861.0,1.4380000000000002,,,15110.04,154.38600449999998,,11.08136575,,944354970.2,,-7.4296604539999995,,56.9418,1.053956578,11077.0,137.0,6.0,96.0,38.0,77.0,84.0,149.0,135.0,202.0,103.0,1027.0,114.11111111111111
133,Montenegro,Europe - Southern,Europe,Europe & Central Asia,1992,[1992],,25.76374,25.70259,,1.825,,-5.0,,,,,,,,,,14006.678069999998,,,14.1,,,74.741,,,,,,,,,,1.3656758009999999,625630.0,45.29600000000001,,,,,,,,,,,,50.1682,3.51261313,,0.0,0.0,33.0,114.0,0.0,0.0,82.0,33.0,123.0,0.0,385.0,77.0
134,Montserrat,America - Central,Central and South America,America,1992,[1992],,,,,,3.3819098569999997,,,,,,,,,,,24566.83075,,,11.76,,,,,,,,,,,,,,10842.0,106.294,,,,,,,,,,,,,,36.66666667,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,74.0,6.0,131.0,43.666666666666664
135,Morocco,Africa - Northern,Africa,Middle East & North Africa,1992,[1992],68.59959668,24.220010000000002,24.75536,0.012527355,3.755,1.013909687,-7.0,0.302956697,25.07515206,27.39999962,,1160.35428,,,,31.49094547,5896.094504,,,58.4,4.437185278,,65.782,,,,,,,,,,1.73559148,25679802.0,57.507,,70.001,1128.13,104.4057596,,,,30071024425.0,,-6.415793406000001,,49.7114,3.0725547310000003,26037.0,52.0,17.0,104.0,140.0,92.0,65.0,128.0,111.0,107.0,123.0,939.0,93.9
136,Mozambique,Africa - Eastern,Africa,Sub-Saharan Africa,1992,[1992],60.72127979,20.71624,21.28749,0.0,6.14,0.069911183,-6.0,0.416920685,13.05457303,91.80000305,,173.7414103,,,,43.94388171,821.7936477999999,,,150.2,35.0389955,,44.409,,,,,,,,,,3.198680228,14318167.0,17.862000000000002,,71.098,15162.115,19.15131918,,,,2487658528.0,,-30.88930868,,23.146,7.728139811,1001.0,115.0,32.0,160.0,122.0,132.0,98.0,203.0,182.0,163.0,54.0,1261.0,140.11111111111111
137,Myanmar,Asia - South Eastern,Asia,East Asia & Pacific,1992,[1992],15.91027328,20.01802,20.55591,0.0,3.158,0.120906766,-7.0,0.26783642399999996,1.439485282,77.90000153,,,,0.083068851,,2.1513287969999997,1783.438752,,,72.5,21.74546539,,59.451,,,,,,,,,,1.41805092,40425088.0,59.748999999999995,,96.37799999999999,25269.0763,18.89527239,,5.037396545,,,,-0.711843516,,25.0228,2.246319351,4887.666667,0.0,147.0,85.0,140.0,156.0,1.0,178.0,138.0,103.0,91.0,1039.0,129.875
138,Namibia,Africa - Southern,Africa,Sub-Saharan Africa,1992,[1992],46.96036634,21.27006,23.411920000000002,0.0,4.97,0.009696816,6.0,0.443710645,52.19325343,64.69999695,,1986.003539,,,,66.93438774,7609.075998,,,47.5,9.707931473,,61.263000000000005,,,,,0.231600002,,,,,3.1787344139999996,1512524.0,1.835,,106.227,11658.7855,,,30.3422711,,3003878016.0,,-14.74113431,,28.5188,4.702978586,14.66666667,108.0,65.0,132.0,72.0,31.0,138.0,108.0,133.0,201.0,3.0,991.0,110.11111111111111
139,Nauru,Oceania,Oceania,East Asia & Pacific,1992,[1992],,30.846390000000003,31.504690000000004,,,14.21486449,,,,,,,,,,,22041.48595,,,42.5,,,,,,,,,,,,,,9544.0,454.476,,,,,,,69.6,,,,,,,135.66666669999998,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,13.0,20.0,90.0,30.0
140,Nepal,Asia - Southern,Asia,South Asia,1992,[1992],29.06293706,20.63693,19.364060000000002,0.0,5.004,0.066407867,5.0,0.305460623,15.95972613,54.09999847,,186.5201625,,,,25.73568701,1795.4807210000001,,,89.9,18.48909464,0.0,56.619,,,,,0.0757,,,,,2.468172346,20042806.0,136.178,,62.486000000000004,10461.9,13.0397016,,6.483344072,,3738387432.0,,-9.775960879,,9.6704,6.780979567999999,1331.0,98.0,118.0,133.0,79.0,125.0,44.0,177.0,148.0,54.0,58.0,1034.0,129.25
141,Netherlands,Europe - Western,Europe,Europe & Central Asia,1992,[1992],58.82701422,24.61928,24.43897,1.099140558,1.59,11.13034313,10.0,4.501660875,55.37627796,61.5,,19346.48928,,19.37845508,20.01000023,51.58945803,51427.763510000004,,,6.3,2.495734561,1.312926711,77.42,,,2.400000095,,,1.235862,1.7396610000000001,0.7160306,2.417182242,0.7560565929999999,15102709.0,363.675,,97.006,6004.95,1153.477564,7.480847,,7.5,294000000000.0,,3.786819929,7.882078,70.3348,1.936526838,168098.3333,15.0,41.0,13.0,28.0,29.0,113.0,19.0,10.0,18.0,162.0,448.0,44.8
142,Netherlands Antilles,Europe - Western,Europe,America,1992,[1992],,25.76481,27.71878,,2.28,22.60520026,,,,62.5,,,,,,,39266.03269,,,,,,74.52,95.10354766,96.98057948,6.6999998089999995,,,5.073,,,,,191888.0,239.86,,,,,,,,,,,,,,4337.666667,0.0,0.0,57.0,0.0,0.0,0.0,29.0,35.0,36.0,87.0,244.0,48.8
143,New Caledonia,Oceania,Oceania,East Asia & Pacific,1992,[1992],12.58205689,,,0.0,2.93,9.970836289,,,13.71048336,56.29999924,,13595.226490000001,,,,31.68139669,72766.34034,,,,2.8417159510000003,,71.31,,,,,,,,,,2.612308708,177618.0,9.562000000000001,,,,,,,,2402602807.0,,-17.97091333,,59.7582,2.797676439,1771.0,116.0,155.0,79.0,0.0,131.0,67.0,9.0,61.0,178.0,63.0,859.0,107.375
144,New Zealand,Oceania,Oceania,East Asia & Pacific,1992,[1992],60.61296571,26.05001,25.49846,2.860303301,2.30748,7.17711567,10.0,3.811155251,30.92721203,70.30000305,,10941.83261,,5.25105677,8.050000191,28.52490617,36726.649880000004,,,8.2,1.96387386,0.28362769,76.33,,,3.0,,1.9,2.310724,3.100525,1.516456,1.3330183759999998,1.041735384,3503125.0,12.949000000000002,,99.256,93070.22,2945.544668,23.358970000000003,,32.95,38643270231.0,,2.40230586,18.05065,84.9784,1.18092638,25142.33333,46.0,35.0,58.0,28.0,70.0,53.0,33.0,18.0,167.0,122.0,630.0,63.0
145,Nicaragua,America - Central,Central and South America,America,1992,[1992],34.2363304,24.60781,25.53986,0.0,4.519,0.5538255089999999,6.0,0.518086917,17.25122713,45.59999847,,848.1214742999999,,,,53.26639893,4340.303449,,,46.7,23.66639533,,65.607,,,,,,,,,,2.43705929,4323263.0,33.256,,,45261.426,107.7860913,,19.84950915,,2825973080.0,,-36.0151718,,52.8158,2.8913631410000002,2394.333333,112.0,107.0,121.0,72.0,117.0,117.0,140.0,114.0,140.0,72.0,1112.0,123.55555555555556
146,Niger,Africa - Western,Africa,Sub-Saharan Africa,1992,[1992],27.63085182,20.67278,20.7415,0.0,7.766,0.094539656,8.0,,16.75514182,43.90000153,,173.9879134,,,,17.83669742,1162.36545,3.0,29.44,132.2,1.100128166,,45.141999999999996,,,,,0.0272,,,,,3.226573096,8299868.0,6.551,91.09,54.602,4024.421,,,,,1444076715.0,,-1.081555604,,15.53,3.749509179,784.6666667000001,128.0,123.0,186.0,53.0,120.0,17.0,196.0,179.0,188.0,47.0,1237.0,137.44444444444446
147,Nigeria,Africa - Western,Africa,Sub-Saharan Africa,1992,[1992],79.55576051,21.51588,22.519779999999997,0.0,6.395,0.633297318,-5.0,0.748530479,42.23878647,47.20000076,,368.10389960000003,,,,40.50093779,1619.848217,,,125.5,83.62289493,,46.07899999999999,,,,,0.185000002,,,,,2.4292317000000003,102444773.0,110.899,80.41,,2859.05,46.49297219,,,,37710320429.0,,1.7378486869999998,,36.7064,4.388562941,64878.0,48.0,5.0,166.0,114.0,45.0,90.0,182.0,177.0,68.0,147.0,1042.0,115.77777777777777
148,Niue,Oceania,Oceania,East Asia & Pacific,1992,[1992],,,,,,1.622418879,,,,,,,,,,,,,,13.2,,,,,,,,,,,,,,2260.0,8.692,,,,,,,,,,,,,,3.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,1.0,184.0,92.0
149,North Korea,Asia - Eastern,Asia,East Asia & Pacific,1992,[1992],,,,0.0,,12.27588973,,1.3320828359999999,,,,,,,,,,,,41.1,,,,,,,,,,,,,1.638347699,,172.595,,,,,,,,,,,,58.6376,1.854825345,255390.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,167.0,214.0,214.0
150,Northern Mariana Islands,Oceania,Oceania,East Asia & Pacific,1992,[1992],,,,,,,,,,,,,,,,,6713.1463269999995,,,,,,,,,,,,,,,,5.676122932999999,49456.0,106.586,,,,,,,96.3,,,,,89.6614,5.637317774,,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,73.0,0.0,191.0,95.5
151,Norway,Europe - Northern,Europe,Europe & Central Asia,1992,[1992],3.2963060339999997,25.33276,24.5178,6.601565234,1.88,6.90619638,10.0,5.143435483999999,37.87152866,79.09999847,,29126.48798,,12.41331184,23.47999954,31.13528673,33135.03622,,,5.8,-0.7151619220000001,2.215962001,77.32,,,1.200000048,,2.6,1.095696,1.5636219999999998,0.6091087,2.094212739,0.577180268,4285620.0,11.127,,100.73200000000001,89128.22,7618.562103,16.06111,,16.0,125000000000.0,,6.736241932,6.874888,72.6792,1.07595093,29597.33333,25.0,173.0,36.0,28.0,52.0,63.0,41.0,11.0,173.0,126.0,728.0,72.8
152,Oman,Asia - Western,Asia,Middle East & North Africa,1992,[1992],3.4991922460000002,24.38626,25.87791,0.232403931,6.472,6.256183205,-9.0,2.68308443,44.71689048,23.29999924,,7162.823979000001,,4.457496655,,35.54794376,18616.70691,,,26.9,1.273075945,,68.266,,,,,,,,,,4.240259041,2031377.0,6.563,,90.94200000000001,707.82,1304.531748,,6.992627245,,14550395886.0,,9.168946716,,68.3288,5.883154928,12708.66667,61.0,172.0,169.0,146.0,43.0,78.0,64.0,97.0,187.0,107.0,1124.0,112.4
153,Pakistan,Asia - Southern,Asia,South Asia,1992,[1992],33.80552096,21.7251,22.508210000000002,0.011439679,5.767,0.616754059,8.0,0.39852039899999997,17.35930183,15.0,,481.8264339,,0.033875108,,20.52855782,1971.8294640000001,,,102.4,10.05708449,,61.718,,,,,0.503099978,,,,0.10511794,2.609982226,118010303.0,148.236,,,1892.021,109.7103249,,12.99398276,,56860483455.0,,-3.169255993,,31.08,3.424097984,72783.33333,40.0,108.0,152.0,53.0,116.0,28.0,171.0,129.0,51.0,148.0,996.0,99.6
154,Palau,Oceania,Oceania,East Asia & Pacific,1992,[1992],,27.3242,28.3972,,,7.151545659,,,32.62543814,,,6611.2582950000005,,,,46.20926368,13702.20071,,,28.8,5.0488047389999995,,,,,,,,,,,,2.697437578,15894.0,34.626999999999995,,,,,,,75.0,105079339.3,,-13.58382554,,70.3282,3.22150057,113.66666670000001,164.0,0.0,0.0,0.0,63.0,103.0,84.0,0.0,136.0,17.0,567.0,94.5
